image_name,target
ISIC_0052060,0.0007126664
ISIC_0052349,0.00014861833
ISIC_0058510,9.4139155e-05
ISIC_0073313,8.522323e-05
ISIC_0073502,0.0025687402
ISIC_0074618,0.0011913364
ISIC_0076801,0.0020093787
ISIC_0077586,0.00167608
ISIC_0082004,0.0011257724
ISIC_0082785,0.0095962975
ISIC_0085332,0.00011940822
ISIC_0087243,0.00011474922
ISIC_0088167,0.0012387739
ISIC_0089356,0.000120614364
ISIC_0090283,0.005897316
ISIC_0092481,0.0024744107
ISIC_0095455,0.00058340334
ISIC_0095790,0.00029209943
ISIC_0097719,0.019198215
ISIC_0099348,0.038377203
ISIC_0101040,0.0021702214
ISIC_0101383,0.0011516402
ISIC_0105104,0.14181478
ISIC_0108196,0.0004344969
ISIC_0112420,0.11084312
ISIC_0114232,0.00011440132
ISIC_0115798,0.0025818269
ISIC_0116844,0.0004897409
ISIC_0126432,0.0008949422
ISIC_0131485,0.0002439948
ISIC_0131912,0.0001367861
ISIC_0131978,0.00075732544
ISIC_0139322,0.0019358348
ISIC_0142066,0.011863319
ISIC_0143109,0.0013359194
ISIC_0148210,0.0046656434
ISIC_0148937,0.004655338
ISIC_0150213,0.00097080413
ISIC_0152553,1.4298081e-05
ISIC_0153127,0.00034666175
ISIC_0154289,0.00034754086
ISIC_0155813,0.022144372
ISIC_0155983,0.24142751
ISIC_0157088,0.0067495494
ISIC_0158761,0.00014950614
ISIC_0161963,0.02620146
ISIC_0165178,0.0036725015
ISIC_0165230,0.02180376
ISIC_0165615,6.753199e-05
ISIC_0165617,0.006708123
ISIC_0165674,0.00043985495
ISIC_0165928,0.0023775683
ISIC_0166561,8.914001e-05
ISIC_0168125,0.004859347
ISIC_0169378,0.0011404667
ISIC_0169575,0.0007465489
ISIC_0169906,0.22941032
ISIC_0171865,0.1770471
ISIC_0172678,0.00022177208
ISIC_0174800,0.0013913296
ISIC_0175014,0.0039037813
ISIC_0175798,0.09158228
ISIC_0176152,0.012615661
ISIC_0177083,0.0007067624
ISIC_0178235,0.33237165
ISIC_0178258,0.0013343218
ISIC_0178428,0.0074999346
ISIC_0178741,0.017399836
ISIC_0180057,0.008348718
ISIC_0182213,0.17407835
ISIC_0183334,0.000102638
ISIC_0183449,0.05443604
ISIC_0183658,0.0004682242
ISIC_0183771,0.0010572406
ISIC_0186715,0.102385476
ISIC_0187786,0.0002686229
ISIC_0188485,0.0007396573
ISIC_0191895,0.012278911
ISIC_0192184,0.012026595
ISIC_0192807,0.00011510501
ISIC_0193289,0.11920782
ISIC_0194115,0.0068458416
ISIC_0195744,0.0020062989
ISIC_0195995,0.0006569216
ISIC_0196159,0.06796568
ISIC_0196622,0.00026612863
ISIC_0196807,0.005548813
ISIC_0197182,0.0032903242
ISIC_0197440,0.0033882665
ISIC_0197860,0.0070054345
ISIC_0198376,2.9859893e-05
ISIC_0198622,0.008881975
ISIC_0199195,0.004503642
ISIC_0199718,0.0005365421
ISIC_0199780,3.8383914e-05
ISIC_0200120,0.28061372
ISIC_0204399,5.3161046e-05
ISIC_0204875,0.002270686
ISIC_0205627,0.0009959231
ISIC_0206261,0.0003043933
ISIC_0206934,0.008137656
ISIC_0207197,0.016675856
ISIC_0208233,0.009826688
ISIC_0209640,0.00010585862
ISIC_0210915,0.0009419988
ISIC_0212435,0.00027070654
ISIC_0212468,0.0028351091
ISIC_0213848,0.00028253495
ISIC_0216203,0.004067166
ISIC_0216447,0.33219814
ISIC_0220438,0.34556732
ISIC_0220466,0.010569913
ISIC_0223354,0.0009344875
ISIC_0223463,0.1096075
ISIC_0223760,0.000116878466
ISIC_0224309,0.00044596047
ISIC_0225471,0.0011825267
ISIC_0225894,0.0046726353
ISIC_0226234,0.0012620029
ISIC_0227767,0.000106193846
ISIC_0228452,0.002794959
ISIC_0229266,0.0007411179
ISIC_0230247,0.00042499183
ISIC_0230499,0.009655393
ISIC_0231539,0.032190744
ISIC_0231788,0.00012674081
ISIC_0232763,0.008460151
ISIC_0235107,0.004922372
ISIC_0235501,0.054671347
ISIC_0235505,0.036198616
ISIC_0235542,0.00035083893
ISIC_0238185,0.00028651636
ISIC_0238872,0.034989603
ISIC_0239635,0.019200955
ISIC_0240839,0.00024817928
ISIC_0241566,0.051547892
ISIC_0243686,0.0055113593
ISIC_0243937,0.0005332704
ISIC_0244266,0.0007812064
ISIC_0244465,0.0002528218
ISIC_0244617,0.0056552454
ISIC_0244885,0.00037519896
ISIC_0245273,0.09783767
ISIC_0246008,0.00017052986
ISIC_0246211,0.001020863
ISIC_0248702,0.0013881719
ISIC_0251455,0.0095870085
ISIC_0251656,0.0029637031
ISIC_0252811,0.007234541
ISIC_0254594,9.184221e-05
ISIC_0255112,0.00089399854
ISIC_0256267,0.00025266112
ISIC_0258149,0.004448293
ISIC_0258489,0.00049466646
ISIC_0258717,0.008570197
ISIC_0259209,0.23932937
ISIC_0259237,0.0044045984
ISIC_0261866,0.0017791592
ISIC_0261904,0.0016417492
ISIC_0261907,0.00020331205
ISIC_0262392,0.0053703818
ISIC_0262492,0.0013585675
ISIC_0263920,0.00072286715
