image_name,target
ISIC_0052060,0.00051560934
ISIC_0052349,1.7882361e-05
ISIC_0058510,7.868814e-05
ISIC_0073313,0.00012958648
ISIC_0073502,0.013770478
ISIC_0074618,0.003870581
ISIC_0076801,0.0007501467
ISIC_0077586,0.002665146
ISIC_0082004,0.002111683
ISIC_0082785,0.00044076945
ISIC_0085332,1.6195252e-05
ISIC_0087243,0.00012188094
ISIC_0088167,0.00027794816
ISIC_0089356,9.963762e-05
ISIC_0090283,0.00989732
ISIC_0092481,0.002734132
ISIC_0095455,5.6374935e-05
ISIC_0095790,0.00028108776
ISIC_0097719,0.045575995
ISIC_0099348,0.05373924
ISIC_0101040,0.0052967244
ISIC_0101383,8.236493e-05
ISIC_0105104,0.21449566
ISIC_0108196,6.3452186e-05
ISIC_0112420,0.32304502
ISIC_0114232,8.112488e-05
ISIC_0115798,0.0010186337
ISIC_0116844,0.0003779818
ISIC_0126432,0.0011368197
ISIC_0131485,2.979918e-05
ISIC_0131912,0.00018048662
ISIC_0131978,0.0005355732
ISIC_0139322,0.0035204026
ISIC_0142066,0.013156238
ISIC_0143109,0.014034828
ISIC_0148210,0.003761402
ISIC_0148937,0.0026830235
ISIC_0150213,0.009539678
ISIC_0152553,2.5360845e-05
ISIC_0153127,0.00013355531
ISIC_0154289,0.00013500055
ISIC_0155813,0.019296225
ISIC_0155983,0.45133066
ISIC_0157088,0.0010707816
ISIC_0158761,0.00044100318
ISIC_0161963,0.008203107
ISIC_0165178,0.007963575
ISIC_0165230,0.009965261
ISIC_0165615,0.00013291316
ISIC_0165617,0.001694181
ISIC_0165674,6.2771156e-05
ISIC_0165928,0.0071852356
ISIC_0166561,1.3801259e-05
ISIC_0168125,0.026216608
ISIC_0169378,0.014484534
ISIC_0169575,0.00089472404
ISIC_0169906,0.08731886
ISIC_0171865,0.18485622
ISIC_0172678,0.00017003168
ISIC_0174800,0.008735632
ISIC_0175014,0.00018483898
ISIC_0175798,0.096234575
ISIC_0176152,0.0014920121
ISIC_0177083,0.0038959335
ISIC_0178235,0.115204215
ISIC_0178258,0.01537049
ISIC_0178428,0.05188346
ISIC_0178741,0.017068654
ISIC_0180057,0.0058627534
ISIC_0182213,0.22993295
ISIC_0183334,3.0953415e-05
ISIC_0183449,0.101172015
ISIC_0183658,7.3710646e-05
ISIC_0183771,0.00027040025
ISIC_0186715,0.009620061
ISIC_0187786,0.0010786175
ISIC_0188485,0.00024372575
ISIC_0191895,0.1317698
ISIC_0192184,0.016490338
ISIC_0192807,2.6049593e-05
ISIC_0193289,0.024137188
ISIC_0194115,0.0012741309
ISIC_0195744,0.012118256
ISIC_0195995,0.00052273343
ISIC_0196159,0.11538191
ISIC_0196622,4.399562e-05
ISIC_0196807,0.00088820606
ISIC_0197182,0.004896813
ISIC_0197440,0.0248996
ISIC_0197860,0.022809278
ISIC_0198376,7.325092e-05
ISIC_0198622,0.0017738931
ISIC_0199195,0.0022504316
ISIC_0199718,0.00014153725
ISIC_0199780,3.9365626e-05
ISIC_0200120,0.35012132
ISIC_0204399,0.0002767146
ISIC_0204875,0.0023230687
ISIC_0205627,1.515091e-05
ISIC_0206261,0.00027459994
ISIC_0206934,0.06616373
ISIC_0207197,0.079500884
ISIC_0208233,0.053591423
ISIC_0209640,4.985455e-05
ISIC_0210915,0.00072044024
ISIC_0212435,7.4527365e-05
