image_name,target
ISIC_0052060,0.0005277697
ISIC_0052349,9.2886316e-05
ISIC_0058510,0.00029284813
ISIC_0073313,2.5888967e-05
ISIC_0073502,0.005221718
ISIC_0074618,0.0034649125
ISIC_0076801,0.0010028599
ISIC_0077586,0.0027847814
ISIC_0082004,0.0072992994
ISIC_0082785,0.009705217
ISIC_0085332,5.676643e-05
ISIC_0087243,6.506264e-05
ISIC_0088167,0.0005301732
ISIC_0089356,0.00014047246
ISIC_0090283,0.0037647444
ISIC_0092481,0.0014422344
ISIC_0095455,0.0011801856
ISIC_0095790,0.00012809972
ISIC_0097719,0.02071629
ISIC_0099348,0.03633986
ISIC_0101040,0.0014549443
ISIC_0101383,0.0022430304
ISIC_0105104,0.032902833
ISIC_0108196,0.0013721907
ISIC_0112420,0.31530502
ISIC_0114232,8.727616e-05
ISIC_0115798,0.0007078025
ISIC_0116844,0.00025506428
ISIC_0126432,0.0010901301
ISIC_0131485,0.00019406252
ISIC_0131912,6.682542e-05
ISIC_0131978,0.00021098244
ISIC_0139322,0.0046339473
ISIC_0142066,0.0070840106
ISIC_0143109,0.0067076236
ISIC_0148210,0.006098901
ISIC_0148937,0.009934829
ISIC_0150213,0.0029850106
ISIC_0152553,3.8027916e-05
ISIC_0153127,0.00035658706
ISIC_0154289,0.0006690647
ISIC_0155813,0.060287874
ISIC_0155983,0.16375779
ISIC_0157088,0.001974737
ISIC_0158761,0.00093884784
ISIC_0161963,0.014361705
ISIC_0165178,0.005260178
ISIC_0165230,0.031396843
ISIC_0165615,0.00015136482
ISIC_0165617,0.006401132
ISIC_0165674,0.0011633408
ISIC_0165928,0.0046334923
ISIC_0166561,2.6922196e-05
ISIC_0168125,0.010800754
ISIC_0169378,0.008387303
ISIC_0169575,0.00049493264
ISIC_0169906,0.063533485
ISIC_0171865,0.1277217
ISIC_0172678,0.0003287995
ISIC_0174800,0.0055689914
ISIC_0175014,0.0016758001
ISIC_0175798,0.09719647
ISIC_0176152,0.025447056
ISIC_0177083,0.00091903826
ISIC_0178235,0.124249265
ISIC_0178258,0.0034511343
ISIC_0178428,0.010833519
ISIC_0178741,0.037696246
ISIC_0180057,0.0209206
ISIC_0182213,0.17014389
ISIC_0183334,0.0001865323
ISIC_0183449,0.06817611
ISIC_0183658,0.0003319683
