image_name,target
ISIC_0052060,0.0011071299
ISIC_0052349,0.0002205651
ISIC_0058510,0.00018106501
ISIC_0073313,0.00025490095
ISIC_0073502,0.029097844
ISIC_0074618,0.002183659
ISIC_0076801,0.0014424156
ISIC_0077586,0.028163498
ISIC_0082004,0.0037862607
ISIC_0082785,0.0071875565
ISIC_0085332,2.8595201e-05
ISIC_0087243,0.00021295148
ISIC_0088167,0.0014077906
ISIC_0089356,0.0002992665
ISIC_0090283,0.033341724
ISIC_0092481,0.0014220588
ISIC_0095455,0.0020653042
ISIC_0095790,0.00021573159
ISIC_0097719,0.030862927
ISIC_0099348,0.047453605
ISIC_0101040,0.0031880334
ISIC_0101383,0.0018129528
ISIC_0105104,0.018590478
ISIC_0108196,0.00390747
ISIC_0112420,0.4384049
ISIC_0114232,8.384562e-05
ISIC_0115798,0.004637372
ISIC_0116844,0.00014900843
ISIC_0126432,0.0012257295
ISIC_0131485,0.00064252206
ISIC_0131912,7.816299e-05
ISIC_0131978,0.0010638859
ISIC_0139322,0.010411827
ISIC_0142066,0.013546696
ISIC_0143109,0.008510221
ISIC_0148210,0.014207454
ISIC_0148937,0.01790508
ISIC_0150213,0.0042677284
ISIC_0152553,0.00011333243
ISIC_0153127,0.0008542595
ISIC_0154289,0.000619396
ISIC_0155813,0.020693233
ISIC_0155983,0.19932297
ISIC_0157088,0.0048519312
ISIC_0158761,0.00116401
ISIC_0161963,0.012495381
ISIC_0165178,0.007934335
ISIC_0165230,0.045354195
ISIC_0165615,0.0001608933
ISIC_0165617,0.0017279588
ISIC_0165674,0.00047876374
ISIC_0165928,0.003219952
ISIC_0166561,0.00016946593
ISIC_0168125,0.014171836
ISIC_0169378,0.008161193
ISIC_0169575,0.0020571258
ISIC_0169906,0.047156893
ISIC_0171865,0.24397624
ISIC_0172678,0.00035171397
ISIC_0174800,0.0016014973
ISIC_0175014,0.0021983902
ISIC_0175798,0.1059912
ISIC_0176152,0.0036783288
ISIC_0177083,0.0035319082
ISIC_0178235,0.08885877
ISIC_0178258,0.0034435275
ISIC_0178428,0.026602063
ISIC_0178741,0.035070408
ISIC_0180057,0.012210058
ISIC_0182213,0.16190323
ISIC_0183334,0.00028192328
ISIC_0183449,0.1749872
ISIC_0183658,0.00033229246
ISIC_0183771,0.00074277585
ISIC_0186715,0.06120471
ISIC_0187786,0.0006579421
ISIC_0188485,0.00070364244
ISIC_0191895,0.03593739
ISIC_0192184,0.002229267
ISIC_0192807,0.00016347188
ISIC_0193289,0.019172326
ISIC_0194115,0.013458079
ISIC_0195744,0.01471428
ISIC_0195995,0.0028304567
ISIC_0196159,0.025102347
ISIC_0196622,0.0007559586
ISIC_0196807,0.010806018
ISIC_0197182,0.0033346745
ISIC_0197440,0.03483339
ISIC_0197860,0.0077372193
ISIC_0198376,0.00024477422
ISIC_0198622,0.005766761
ISIC_0199195,0.004860849
ISIC_0199718,0.0006872286
ISIC_0199780,0.00047631055
ISIC_0200120,0.1488285
ISIC_0204399,0.00015330604
ISIC_0204875,0.00015692544
ISIC_0205627,0.00056324346
ISIC_0206261,0.003338245
ISIC_0206934,0.05725483
ISIC_0207197,0.015811678
ISIC_0208233,0.018440539
ISIC_0209640,0.0028070456
ISIC_0210915,0.0012690985
ISIC_0212435,0.0005416265
ISIC_0212468,0.0016162058
ISIC_0213848,0.0012266223
ISIC_0216203,0.014086488
ISIC_0216447,0.20514755
ISIC_0220438,0.10934615
ISIC_0220466,0.013791156
ISIC_0223354,0.0013528051
ISIC_0223463,0.054940708
ISIC_0223760,0.0002993332
ISIC_0224309,0.001146083
ISIC_0225471,0.0012221474
ISIC_0225894,0.008744213
ISIC_0226234,0.0022188858
ISIC_0227767,0.00010532424
ISIC_0228452,0.0038500153
ISIC_0229266,0.002565348
ISIC_0230247,0.013278736
ISIC_0230499,0.035999376
ISIC_0231539,0.03178147
ISIC_0231788,0.0008805576
ISIC_0232763,0.012039897
ISIC_0235107,0.009115594
ISIC_0235501,0.03661116
ISIC_0235505,0.0050012264
ISIC_0235542,0.00067258487
ISIC_0238185,0.00042717258
ISIC_0238872,0.2124182
ISIC_0239635,0.055470698
ISIC_0240839,0.000375358
ISIC_0241566,0.024042789
ISIC_0243686,0.006423115
ISIC_0243937,0.00061617605
ISIC_0244266,0.0013750447
ISIC_0244465,0.0004896129
ISIC_0244617,0.0019212111
ISIC_0244885,0.0007022061
ISIC_0245273,0.044773974
ISIC_0246008,0.00038097
ISIC_0246211,0.002153578
ISIC_0248702,0.0050267857
ISIC_0251455,0.011163858
ISIC_0251656,0.020378232
ISIC_0252811,0.0032611634
ISIC_0254594,0.00044291728
ISIC_0255112,0.00051772397
ISIC_0256267,0.00016206379
ISIC_0258149,0.0052549285
ISIC_0258489,0.0023470093
ISIC_0258717,0.011231421
ISIC_0259209,0.06606616
ISIC_0259237,0.0031912127
ISIC_0261866,0.011056391
ISIC_0261904,0.00096666336
ISIC_0261907,0.00063825416
ISIC_0262392,0.011040848
ISIC_0262492,0.0055798097
ISIC_0263920,0.0026977544
ISIC_0265011,0.0001175357
ISIC_0267082,0.0010368343
ISIC_0268025,0.0008628663
ISIC_0268451,0.006178326
ISIC_0269476,0.00048459152
ISIC_0270022,0.0016884475
ISIC_0270367,0.007894478
ISIC_0271223,0.0015042782
ISIC_0272190,0.0015190829
ISIC_0273533,0.004446749
ISIC_0274458,0.01541575
ISIC_0274698,0.0055558444
ISIC_0274789,0.29776534
ISIC_0276718,0.0052396036
ISIC_0280382,0.0003775977
ISIC_0280752,0.003966585
ISIC_0280782,0.10519376
ISIC_0280827,0.014189512
ISIC_0281227,0.0069848
ISIC_0282269,0.0026716474
ISIC_0282486,0.0037203406
ISIC_0282737,0.0015940067
ISIC_0284147,5.821297e-05
ISIC_0284441,0.011729206
ISIC_0284485,0.00037355936
ISIC_0285491,0.0021215673
ISIC_0285697,0.0026359665
ISIC_0286688,0.003059821
ISIC_0287132,0.00032449985
ISIC_0287325,0.07525955
ISIC_0288225,0.0013283442
ISIC_0290187,6.541992e-05
ISIC_0291705,0.00047748483
ISIC_0292996,0.018752862
ISIC_0294150,0.008503093
ISIC_0296540,0.0030233688
ISIC_0297539,0.0038078267
ISIC_0297702,0.006146747
ISIC_0298417,0.03634993
ISIC_0299870,0.050210506
ISIC_0300002,0.0025490099
ISIC_0301547,0.014798166
ISIC_0301769,0.0010001189
ISIC_0304467,0.0012648015
