image_name,target,pred,fold
ISIC_2637011,0,0.024997605,0
ISIC_0076262,0,0.032399178,0
ISIC_0074268,0,0.027678328,0
ISIC_0015719,0,0.023393152,0
ISIC_0082543,0,0.022458715,0
ISIC_0075663,0,0.017688489,0
ISIC_0068279,0,0.04505194,0
ISIC_0089401,0,0.022916263,0
ISIC_0076742,0,0.02622006,0
ISIC_0075914,0,0.02518651,0
ISIC_0091559,0,0.018340193,0
ISIC_0083035,0,0.022016818,0
ISIC_0078703,0,0.021308135,0
ISIC_0096328,0,0.022372179,0
ISIC_0085172,0,0.028011464,0
ISIC_0092726,0,0.02692202,0
ISIC_0097499,0,0.018650832,0
ISIC_0089738,0,0.03559695,0
ISIC_0147869,0,0.027786754,0
ISIC_0150975,0,0.04430125,0
ISIC_0092870,0,0.039033175,0
ISIC_0148677,0,0.03094872,0
ISIC_0158127,0,0.025797455,0
ISIC_0094775,0,0.02329093,0
ISIC_0149568,1,0.026091684,0
ISIC_0160270,0,0.024622804,0
ISIC_0097997,0,0.021654505,0
ISIC_0153549,0,0.024737889,0
ISIC_0163812,0,0.03572217,0
ISIC_0103298,0,0.021966673,0
ISIC_0154870,0,0.025614597,0
ISIC_0165945,0,0.03127457,0
ISIC_0109869,0,0.021563966,0
ISIC_0156772,0,0.030966073,0
ISIC_0185547,0,0.024193263,0
ISIC_0151200,0,0.03033926,0
ISIC_0164603,0,0.019968439,0
ISIC_0186437,0,0.026101487,0
ISIC_0154338,0,0.03300264,0
ISIC_0170696,0,0.021200387,0
ISIC_0186501,0,0.029020887,0
ISIC_0155012,0,0.03197271,0
ISIC_0179056,0,0.043665286,0
ISIC_0188955,0,0.030650645,0
ISIC_0159782,0,0.021405138,0
ISIC_0179104,0,0.021835782,0
ISIC_0189336,0,0.022105593,0
ISIC_0159996,0,0.04269491,0
ISIC_0184482,0,0.023057073,0
ISIC_0192701,0,0.025219917,0
ISIC_0164809,0,0.04040176,0
ISIC_0187428,0,0.0351554,0
ISIC_0193785,0,0.024280341,0
ISIC_0166202,0,0.057482254,0
ISIC_0189333,0,0.098313935,0
ISIC_0199261,0,0.029094962,0
ISIC_0170583,0,0.026623357,0
ISIC_0194550,0,0.029282546,0
ISIC_0199455,0,0.023953844,0
ISIC_0170636,0,0.021270199,0
ISIC_0196694,0,0.036455117,0
ISIC_0203016,0,0.024957795,0
ISIC_0174405,0,0.04376919,0
ISIC_0200999,0,0.031657603,0
ISIC_0204580,0,0.024620585,0
ISIC_0187498,0,0.02370239,0
ISIC_0202259,0,0.023781477,0
ISIC_0206079,0,0.01921366,0
ISIC_0196399,0,0.032213822,0
ISIC_0202576,0,0.022949325,0
ISIC_0213974,0,0.021610023,0
ISIC_0202023,0,0.028922008,0
ISIC_0204275,0,0.021624638,0
ISIC_0215054,0,0.03374936,0
ISIC_0204994,0,0.19043969,0
ISIC_0205127,0,0.034235798,0
ISIC_0215112,0,0.024395322,0
ISIC_0214186,0,0.028480915,0
ISIC_0215966,0,0.02381063,0
ISIC_0216690,0,0.023847206,0
ISIC_0219450,0,0.03494066,0
ISIC_0220649,0,0.07361204,0
ISIC_0217267,0,0.01696661,0
ISIC_0224300,0,0.07244031,0
ISIC_0225245,0,0.027811276,0
ISIC_0218575,0,0.021437163,0
ISIC_0228497,0,0.022730088,0
ISIC_0229459,0,0.043669894,0
ISIC_0219948,0,0.020900534,0
ISIC_0229265,0,0.030793183,0
ISIC_0229832,0,0.02393528,0
ISIC_0222150,0,0.03159269,0
ISIC_0229871,0,0.020080607,0
ISIC_0232963,0,0.026672244,0
ISIC_0224919,0,0.02439019,0
ISIC_0232785,0,0.0237212,0
ISIC_0233487,0,0.012379364,0
ISIC_0231167,0,0.023327135,0
ISIC_0236531,0,0.030683585,0
ISIC_0234146,0,0.03543247,0
ISIC_0232101,1,0.037603453,0
ISIC_0238711,0,0.02490877,0
ISIC_0236261,0,0.022924995,0
ISIC_0234248,0,0.021636475,0
ISIC_0238824,0,0.024322385,0
ISIC_0237721,0,0.024971478,0
ISIC_0239843,0,0.10271831,0
ISIC_0238940,0,0.016957443,0
ISIC_0238871,0,0.025620522,0
ISIC_0242433,0,0.03407154,0
ISIC_0243683,0,0.037335195,0
ISIC_0239597,0,0.055187438,0
ISIC_0243849,0,0.028767122,0
ISIC_0250842,0,0.025764994,0
ISIC_0248321,0,0.064678006,0
ISIC_0248114,0,0.10858881,0
ISIC_0251149,0,0.029673137,0
ISIC_0248628,0,0.02419464,0
ISIC_0248521,0,0.02181039,0
ISIC_0252448,0,0.027822208,0
ISIC_0248936,0,0.02200173,0
ISIC_0253367,0,0.020804238,0
ISIC_0253516,0,0.03172195,0
ISIC_0250064,0,0.027470112,0
ISIC_0254517,0,0.038451448,0
ISIC_0256926,0,0.039050054,0
ISIC_0252649,0,0.029344104,0
ISIC_0258806,0,0.028335275,0
ISIC_0262276,0,0.059333727,0
ISIC_0254698,0,0.019510375,0
ISIC_0294170,0,0.040962256,0
ISIC_0271408,0,0.023766946,0
ISIC_0255914,0,0.020656632,0
ISIC_0298274,0,0.065584235,0
ISIC_0273664,0,0.027973663,0
ISIC_0258061,0,0.06658476,0
ISIC_0299504,0,0.026587104,0
ISIC_0278346,0,0.028565519,0
ISIC_0258821,0,0.021016931,0
ISIC_0301191,0,0.021584643,0
ISIC_0279526,0,0.04125872,0
ISIC_0262401,0,0.022675581,0
ISIC_0302804,0,0.02588827,0
ISIC_0286360,1,0.06846071,0
ISIC_0267054,0,0.023268389,0
ISIC_0305679,0,0.020190317,0
ISIC_0290881,0,0.039638847,0
ISIC_0268187,0,0.027598053,0
ISIC_0307377,0,0.024825392,0
ISIC_0293607,0,0.032330833,0
ISIC_0268633,0,0.038569048,0
ISIC_0315525,0,0.025532823,0
ISIC_0294733,0,0.029858435,0
ISIC_0270289,0,0.025967646,0
ISIC_0316826,0,0.04332096,0
ISIC_0294910,0,0.016236598,0
ISIC_0275984,0,0.24235487,0
ISIC_0322340,0,0.026680578,0
ISIC_0297186,0,0.024174351,0
ISIC_0278126,0,0.030801622,0
ISIC_0322967,0,0.028111095,0
ISIC_0300915,0,0.046689153,0
ISIC_0278130,0,0.025899984,0
ISIC_0325416,0,0.03658545,0
ISIC_0301931,0,0.06556008,0
ISIC_0280208,0,0.026274258,0
ISIC_0326523,0,0.041012872,0
ISIC_0308722,0,0.056447063,0
ISIC_0281291,0,0.020557247,0
ISIC_0334227,0,0.02654714,0
ISIC_0317589,0,0.06508657,0
ISIC_0281658,0,0.025653053,0
ISIC_0335396,0,0.027794003,0
ISIC_0334024,0,0.029273055,0
ISIC_0284422,0,0.024369337,0
ISIC_0337631,1,0.03110345,0
ISIC_0339930,0,0.015551039,0
ISIC_0286750,0,0.033200543,0
ISIC_0338377,0,0.018955283,0
ISIC_0341663,0,0.02469596,0
ISIC_0295178,0,0.03742107,0
ISIC_0338712,0,0.023781074,0
ISIC_0342557,0,0.035865,0
ISIC_0304703,0,0.025413351,0
ISIC_0354589,0,0.017159825,0
ISIC_0342587,0,0.022570042,0
ISIC_0308133,0,0.027263565,0
ISIC_0357043,0,0.044855796,0
ISIC_0344052,0,0.04664394,0
ISIC_0311112,0,0.021389652,0
ISIC_0358071,0,0.026478797,0
ISIC_0347824,0,0.10666163,0
ISIC_0311369,0,0.022308461,0
ISIC_0364478,0,0.041612748,0
ISIC_0349484,0,0.015630614,0
ISIC_0313422,0,0.027052736,0
ISIC_0379979,0,0.022372467,0
ISIC_0349996,0,0.02563286,0
ISIC_0313507,0,0.029915871,0
ISIC_0380954,0,0.02669041,0
ISIC_0350472,0,0.027158724,0
ISIC_0322004,0,0.022373242,0
ISIC_0395456,0,0.09071364,0
ISIC_0357231,0,0.02790284,0
ISIC_0324600,0,0.03989763,0
ISIC_0412659,0,0.03166942,0
ISIC_0359307,0,0.21901841,0
ISIC_0325664,0,0.03590955,0
ISIC_0422061,0,0.024882346,0
ISIC_0367913,0,0.038866226,0
ISIC_0332865,0,0.019741202,0
ISIC_0423312,0,0.020559711,0
ISIC_0375073,0,0.02110248,0
ISIC_0339773,0,0.021781046,0
ISIC_0427209,0,0.024497414,0
ISIC_0377420,0,0.024048699,0
ISIC_0355920,0,0.025714116,0
