image_name,target,pred,fold
ISIC_2637011,0,0.037245113,0
ISIC_0076262,0,0.036373217,0
ISIC_0074268,0,0.021932697,0
ISIC_0015719,0,0.018338531,0
ISIC_0082543,0,0.02365176,0
ISIC_0075663,0,0.026476111,0
ISIC_0068279,0,0.025331741,0
ISIC_0089401,0,0.024329433,0
ISIC_0076742,0,0.03380416,0
ISIC_0075914,0,0.029719682,0
ISIC_0091559,0,0.03252417,0
ISIC_0083035,0,0.02347775,0
ISIC_0078703,0,0.030212477,0
ISIC_0096328,0,0.02635319,0
ISIC_0085172,0,0.028894793,0
ISIC_0092726,0,0.023357531,0
ISIC_0097499,0,0.028187672,0
ISIC_0089738,0,0.06300956,0
ISIC_0147869,0,0.028973248,0
ISIC_0150975,0,0.06440179,0
ISIC_0092870,0,0.04624809,0
ISIC_0148677,0,0.0283554,0
ISIC_0158127,0,0.024754193,0
ISIC_0094775,0,0.032602735,0
ISIC_0149568,1,0.022489682,0
ISIC_0160270,0,0.032639775,0
ISIC_0097997,0,0.037978787,0
ISIC_0153549,0,0.06658929,0
ISIC_0163812,0,0.04699405,0
ISIC_0103298,0,0.023868827,0
ISIC_0154870,0,0.027638651,0
ISIC_0165945,0,0.043819565,0
ISIC_0109869,0,0.032107074,0
ISIC_0156772,0,0.065022826,0
ISIC_0185547,0,0.028641159,0
ISIC_0151200,0,0.04357963,0
ISIC_0164603,0,0.040165525,0
ISIC_0186437,0,0.024507327,0
ISIC_0154338,0,0.032192152,0
ISIC_0170696,0,0.021705998,0
ISIC_0186501,0,0.02243534,0
ISIC_0155012,0,0.06617018,0
ISIC_0179056,0,0.03302934,0
ISIC_0188955,0,0.03051686,0
ISIC_0159782,0,0.030296275,0
ISIC_0179104,0,0.034109168,0
ISIC_0189336,0,0.026389029,0
ISIC_0159996,0,0.04158808,0
ISIC_0184482,0,0.034107428,0
ISIC_0192701,0,0.023028132,0
ISIC_0164809,0,0.06418114,0
ISIC_0187428,0,0.030040238,0
ISIC_0193785,0,0.0293288,0
ISIC_0166202,0,0.1997975,0
ISIC_0189333,0,0.08588284,0
ISIC_0199261,0,0.021404663,0
ISIC_0170583,0,0.045727335,0
ISIC_0194550,0,0.0333026,0
ISIC_0199455,0,0.0233512,0
ISIC_0170636,0,0.02345997,0
ISIC_0196694,0,0.033361174,0
ISIC_0203016,0,0.030172246,0
ISIC_0174405,0,0.050314277,0
ISIC_0200999,0,0.06858331,0
ISIC_0204580,0,0.039045244,0
ISIC_0187498,0,0.041045256,0
ISIC_0202259,0,0.026753616,0
ISIC_0206079,0,0.031182252,0
ISIC_0196399,0,0.0257549,0
ISIC_0202576,0,0.028183397,0
ISIC_0213974,0,0.028956965,0
ISIC_0202023,0,0.024814432,0
ISIC_0204275,0,0.02726536,0
ISIC_0215054,0,0.024391178,0
ISIC_0204994,0,0.21614234,0
ISIC_0205127,0,0.049678784,0
ISIC_0215112,0,0.029136071,0
ISIC_0214186,0,0.026095975,0
ISIC_0215966,0,0.038564965,0
ISIC_0216690,0,0.022914818,0
ISIC_0219450,0,0.03881246,0
ISIC_0220649,0,0.037557047,0
ISIC_0217267,0,0.02169902,0
ISIC_0224300,0,0.06888457,0
ISIC_0225245,0,0.032892983,0
ISIC_0218575,0,0.025326332,0
ISIC_0228497,0,0.02830644,0
ISIC_0229459,0,0.038286336,0
ISIC_0219948,0,0.02762542,0
ISIC_0229265,0,0.034605987,0
ISIC_0229832,0,0.022047028,0
ISIC_0222150,0,0.023484096,0
ISIC_0229871,0,0.02418646,0
ISIC_0232963,0,0.031737283,0
ISIC_0224919,0,0.038840167,0
ISIC_0232785,0,0.032551665,0
ISIC_0233487,0,0.02540875,0
ISIC_0231167,0,0.02463005,0
ISIC_0236531,0,0.032203045,0
ISIC_0234146,0,0.022761455,0
ISIC_0232101,1,0.06867239,0
ISIC_0238711,0,0.029806858,0
ISIC_0236261,0,0.03127663,0
ISIC_0234248,0,0.025185216,0
ISIC_0238824,0,0.031450074,0
ISIC_0237721,0,0.028201563,0
ISIC_0239843,0,0.06729847,0
ISIC_0238940,0,0.028390732,0
ISIC_0238871,0,0.027477458,0
ISIC_0242433,0,0.025331134,0
ISIC_0243683,0,0.032868702,0
ISIC_0239597,0,0.06780293,0
ISIC_0243849,0,0.035055928,0
ISIC_0250842,0,0.05901146,0
ISIC_0248321,0,0.0386444,0
ISIC_0248114,0,0.29986748,0
ISIC_0251149,0,0.051037107,0
ISIC_0248628,0,0.0207652,0
ISIC_0248521,0,0.024795294,0
ISIC_0252448,0,0.033883397,0
ISIC_0248936,0,0.02501822,0
ISIC_0253367,0,0.034165975,0
ISIC_0253516,0,0.032649536,0
ISIC_0250064,0,0.019090293,0
ISIC_0254517,0,0.03186037,0
ISIC_0256926,0,0.02816935,0
ISIC_0252649,0,0.026154729,0
ISIC_0258806,0,0.024702875,0
ISIC_0262276,0,0.15622205,0
ISIC_0254698,0,0.023154985,0
ISIC_0294170,0,0.0747005,0
ISIC_0271408,0,0.018138768,0
ISIC_0255914,0,0.03551157,0
ISIC_0298274,0,0.053120963,0
ISIC_0273664,0,0.032601237,0
ISIC_0258061,0,0.10139276,0
ISIC_0299504,0,0.020487636,0
ISIC_0278346,0,0.049150378,0
ISIC_0258821,0,0.019892009,0
ISIC_0301191,0,0.028876385,0
ISIC_0279526,0,0.06662787,0
ISIC_0262401,0,0.031672854,0
ISIC_0302804,0,0.026303414,0
ISIC_0286360,1,0.07984739,0
ISIC_0267054,0,0.026179323,0
ISIC_0305679,0,0.038791448,0
ISIC_0290881,0,0.036912236,0
ISIC_0268187,0,0.027700696,0
ISIC_0307377,0,0.028862491,0
ISIC_0293607,0,0.08164467,0
ISIC_0268633,0,0.043257453,0
ISIC_0315525,0,0.02711669,0
ISIC_0294733,0,0.025729747,0
ISIC_0270289,0,0.026284447,0
ISIC_0316826,0,0.07387194,0
ISIC_0294910,0,0.02850155,0
ISIC_0275984,0,0.15710688,0
ISIC_0322340,0,0.027642926,0
ISIC_0297186,0,0.02335888,0
ISIC_0278126,0,0.028561348,0
ISIC_0322967,0,0.025627907,0
ISIC_0300915,0,0.040501155,0
ISIC_0278130,0,0.028697679,0
ISIC_0325416,0,0.08032878,0
ISIC_0301931,0,0.14737351,0
ISIC_0280208,0,0.04663159,0
ISIC_0326523,0,0.02847701,0
ISIC_0308722,0,0.17628248,0
ISIC_0281291,0,0.026280517,0
ISIC_0334227,0,0.023755386,0
ISIC_0317589,0,0.09334942,0
ISIC_0281658,0,0.047135495,0
ISIC_0335396,0,0.023235723,0
ISIC_0334024,0,0.055393346,0
ISIC_0284422,0,0.027948976,0
ISIC_0337631,1,0.072841346,0
ISIC_0339930,0,0.02618872,0
ISIC_0286750,0,0.02982844,0
ISIC_0338377,0,0.032804843,0
ISIC_0341663,0,0.031865533,0
ISIC_0295178,0,0.034655064,0
ISIC_0338712,0,0.023867352,0
ISIC_0342557,0,0.025360135,0
ISIC_0304703,0,0.035233907,0
ISIC_0354589,0,0.036329646,0
ISIC_0342587,0,0.029305626,0
ISIC_0308133,0,0.027191883,0
ISIC_0357043,0,0.044258084,0
ISIC_0344052,0,0.0850545,0
ISIC_0311112,0,0.025107536,0
ISIC_0358071,0,0.016927533,0
