image_name,target,pred,fold
ISIC_2637011,0,0.03559598,0
ISIC_0076262,0,0.23481996,0
ISIC_0074268,0,0.04066562,0
ISIC_0015719,0,0.04065117,0
ISIC_0082543,0,0.046307106,0
ISIC_0075663,0,0.03797788,0
ISIC_0068279,0,0.078139514,0
ISIC_0089401,0,0.016685227,0
ISIC_0076742,0,0.033649776,0
ISIC_0075914,0,0.04190569,0
ISIC_0091559,0,0.043163843,0
ISIC_0083035,0,0.023099199,0
ISIC_0078703,0,0.025045872,0
ISIC_0096328,0,0.049444325,0
ISIC_0085172,0,0.034110263,0
ISIC_0092726,0,0.08669134,0
ISIC_0097499,0,0.034341965,0
ISIC_0089738,0,0.42608625,0
ISIC_0147869,0,0.05957805,0
ISIC_0150975,0,0.4240185,0
ISIC_0092870,0,0.124112025,0
ISIC_0148677,0,0.06509792,0
ISIC_0158127,0,0.054352045,0
ISIC_0094775,0,0.06393043,0
ISIC_0149568,1,0.18704267,0
ISIC_0160270,0,0.020664912,0
ISIC_0097997,0,0.045298286,0
ISIC_0153549,0,0.0267081,0
ISIC_0163812,0,0.1514182,0
ISIC_0103298,0,0.023676649,0
ISIC_0154870,0,0.018800799,0
ISIC_0165945,0,0.29716668,0
ISIC_0109869,0,0.022722444,0
ISIC_0156772,0,0.34476095,0
ISIC_0185547,0,0.020356696,0
ISIC_0151200,0,0.116318144,0
ISIC_0164603,0,0.11273564,0
ISIC_0186437,0,0.05427613,0
ISIC_0154338,0,0.042272784,0
ISIC_0170696,0,0.048011847,0
ISIC_0186501,0,0.04442033,0
ISIC_0155012,0,0.2236254,0
ISIC_0179056,0,0.05673997,0
ISIC_0188955,0,0.07354142,0
ISIC_0159782,0,0.0697721,0
ISIC_0179104,0,0.175605,0
ISIC_0189336,0,0.023330439,0
ISIC_0159996,0,0.26785102,0
ISIC_0184482,0,0.03563376,0
ISIC_0192701,0,0.13066891,0
ISIC_0164809,0,0.15873751,0
ISIC_0187428,0,0.22484984,0
ISIC_0193785,0,0.10369448,0
ISIC_0166202,0,0.3167947,0
ISIC_0189333,0,0.450634,0
ISIC_0199261,0,0.023524033,0
ISIC_0170583,0,0.13823791,0
ISIC_0194550,0,0.02218825,0
ISIC_0199455,0,0.030853808,0
ISIC_0170636,0,0.04367104,0
ISIC_0196694,0,0.02987394,0
ISIC_0203016,0,0.049209245,0
ISIC_0174405,0,0.044248585,0
ISIC_0200999,0,0.23620696,0
ISIC_0204580,0,0.044082206,0
ISIC_0187498,0,0.036068935,0
ISIC_0202259,0,0.0654889,0
ISIC_0206079,0,0.06301378,0
ISIC_0196399,0,0.06470755,0
ISIC_0202576,0,0.027386215,0
ISIC_0213974,0,0.029142851,0
ISIC_0202023,0,0.025909105,0
ISIC_0204275,0,0.023599695,0
ISIC_0215054,0,0.16838883,0
ISIC_0204994,0,0.64078194,0
ISIC_0205127,0,0.021056142,0
ISIC_0215112,0,0.07525125,0
ISIC_0214186,0,0.04998734,0
ISIC_0215966,0,0.28940317,0
ISIC_0216690,0,0.043725774,0
ISIC_0219450,0,0.040146302,0
ISIC_0220649,0,0.14643933,0
ISIC_0217267,0,0.01598756,0
ISIC_0224300,0,0.046002425,0
ISIC_0225245,0,0.033276625,0
ISIC_0218575,0,0.022279015,0
ISIC_0228497,0,0.039682604,0
ISIC_0229459,0,0.030527456,0
ISIC_0219948,0,0.02189211,0
ISIC_0229265,0,0.048303667,0
ISIC_0229832,0,0.030124085,0
ISIC_0222150,0,0.03645562,0
ISIC_0229871,0,0.049969252,0
ISIC_0232963,0,0.024041126,0
ISIC_0224919,0,0.018404275,0
ISIC_0232785,0,0.02846644,0
ISIC_0233487,0,0.11747599,0
ISIC_0231167,0,0.07156528,0
ISIC_0236531,0,0.3481856,0
ISIC_0234146,0,0.043911934,0
ISIC_0232101,1,0.40411523,0
ISIC_0238711,0,0.025244134,0
