image_name,pred
ISIC_2637011,0.054867776483870964
ISIC_0076262,0.028241389193548388
ISIC_0074268,0.02954020693548387
ISIC_0015719,0.028046563967741935
ISIC_0082543,0.02655985135483871
ISIC_0075663,0.019875555677419356
ISIC_0068279,0.027940947064516126
ISIC_0089401,0.02918657193548387
ISIC_0076742,0.026645971935483872
ISIC_0075914,0.032448929580645165
ISIC_0091559,0.026100663774193553
ISIC_0083035,0.024957561967741935
ISIC_0078703,0.028559361322580645
ISIC_0096328,0.02555440941935484
ISIC_0085172,0.02735207093548387
ISIC_0092726,0.02577981293548387
ISIC_0097499,0.028264997741935482
ISIC_0089738,0.04714318870967742
ISIC_0147869,0.029377264258064518
ISIC_0150975,0.05522163032258064
ISIC_0092870,0.08610735845161291
ISIC_0148677,0.028386753709677418
ISIC_0158127,0.028395266903225802
ISIC_0094775,0.027203723741935484
ISIC_0149568,0.03921409387096774
ISIC_0160270,0.026194906838709682
ISIC_0097997,0.029387809193548386
ISIC_0153549,0.03181264293548387
ISIC_0163812,0.023707408935483874
ISIC_0103298,0.028137014838709673
ISIC_0154870,0.029206019354838707
ISIC_0165945,0.04829124806451613
ISIC_0109869,0.028273206612903223
ISIC_0156772,0.037251639999999996
ISIC_0185547,0.02672025193548387
ISIC_0151200,0.04594246741935484
ISIC_0164603,0.05926370919354839
ISIC_0186437,0.024721994161290322
ISIC_0154338,0.0250703405483871
ISIC_0170696,0.02937780712903226
ISIC_0186501,0.031351782129032266
ISIC_0155012,0.03336690822580646
ISIC_0179056,0.032241698903225806
ISIC_0188955,0.03090812003225807
ISIC_0159782,0.02879157
ISIC_0179104,0.03018119064516129
ISIC_0189336,0.026503488387096773
ISIC_0159996,0.09194364516129033
ISIC_0184482,0.02683011635483871
ISIC_0192701,0.026707366
ISIC_0164809,0.10900583096774194
ISIC_0187428,0.07130212161290322
ISIC_0193785,0.03035918851612903
ISIC_0166202,0.05486331387096774
ISIC_0189333,0.056069513548387094
ISIC_0199261,0.028941956967741937
ISIC_0170583,0.022651807096774192
ISIC_0194550,0.024398680193548388
ISIC_0199455,0.025711700806451614
ISIC_0170636,0.025063035709677422
ISIC_0196694,0.023622224193548386
ISIC_0203016,0.02473460270967742
ISIC_0174405,0.024814149677419357
ISIC_0200999,0.03241866138709677
ISIC_0204580,0.028877241290322583
ISIC_0187498,0.031980166129032254
ISIC_0202259,0.027043837903225808
ISIC_0206079,0.02191481587096774
ISIC_0196399,0.02954104919354839
ISIC_0202576,0.02571194690322581
ISIC_0213974,0.02919478006451613
ISIC_0202023,0.026240098096774193
ISIC_0204275,0.027637511451612903
ISIC_0215054,0.020616482806451612
ISIC_0204994,0.1683995619354839
ISIC_0205127,0.026404614516129032
ISIC_0215112,0.025416608838709675
ISIC_0214186,0.027519510645161293
ISIC_0215966,0.030569226032258066
ISIC_0216690,0.03019089435483871
ISIC_0219450,0.035384660516129034
ISIC_0220649,0.029251185903225806
ISIC_0217267,0.019449188322580645
ISIC_0224300,0.049322559354838716
ISIC_0225245,0.027198106032258064
ISIC_0218575,0.025070638000000003
ISIC_0228497,0.026748294
ISIC_0229459,0.029054052677419354
ISIC_0219948,0.02483825451612903
ISIC_0229265,0.032514113387096776
ISIC_0229832,0.019422900516129032
ISIC_0222150,0.03253230967741936
ISIC_0229871,0.029787390129032257
ISIC_0232963,0.029098882903225806
ISIC_0224919,0.026644900129032256
ISIC_0232785,0.027550556129032257
ISIC_0233487,0.031155545548387096
ISIC_0231167,0.027525029387096774
ISIC_0236531,0.03270569025806452
ISIC_0234146,0.02600469725806452
ISIC_0232101,0.05930274312903226
ISIC_0238711,0.027819573870967746
ISIC_0236261,0.028388275387096776
ISIC_0234248,0.03079555296774194
ISIC_0238824,0.03112310677419355
ISIC_0237721,0.027631690580645157
ISIC_0239843,0.07378081148387097
ISIC_0238940,0.027088496483870968
ISIC_0238871,0.027073899161290323
ISIC_0242433,0.031189641225806444
ISIC_0243683,0.06394150848387097
ISIC_0239597,0.07286816367741936
ISIC_0243849,0.02653271351612903
ISIC_0250842,0.026890824870967743
ISIC_0248321,0.0857184987096774
