image_name,pred
ISIC_2637011,0.029335419114285714
ISIC_0076262,0.02707022217142857
ISIC_0074268,0.02852243891428571
ISIC_0015719,0.028789385371428573
ISIC_0082543,0.02607600114285714
ISIC_0075663,0.028146574400000002
ISIC_0068279,0.039954444971428575
ISIC_0089401,0.02899566982857143
ISIC_0076742,0.025655381285714287
ISIC_0075914,0.027153512
ISIC_0091559,0.0288259602
ISIC_0083035,0.02532986525714286
ISIC_0078703,0.028601063085714282
ISIC_0096328,0.02771650237142857
ISIC_0085172,0.02680551405714286
ISIC_0092726,0.026796989600000005
ISIC_0097499,0.02649366517142857
ISIC_0089738,0.032955467628571426
ISIC_0147869,0.028281508314285712
ISIC_0150975,0.03630122317142857
ISIC_0092870,0.05975695382857143
ISIC_0148677,0.027524598171428574
ISIC_0158127,0.027476232285714282
ISIC_0094775,0.026338646599999998
ISIC_0149568,0.04412820788571429
ISIC_0160270,0.0277426392
ISIC_0097997,0.0311379836
ISIC_0153549,0.05223161748571429
ISIC_0163812,0.03591973668571429
ISIC_0103298,0.027605813971428573
ISIC_0154870,0.02746757757142857
ISIC_0165945,0.03649631131428571
ISIC_0109869,0.027689599571428573
ISIC_0156772,0.054511794657142856
ISIC_0185547,0.02578514402857143
ISIC_0151200,0.05514542128571428
ISIC_0164603,0.05188113502857144
ISIC_0186437,0.026026762914285715
ISIC_0154338,0.03033137085714286
ISIC_0170696,0.027421208799999996
ISIC_0186501,0.0310456006
ISIC_0155012,0.043897807885714284
ISIC_0179056,0.03233607611428572
ISIC_0188955,0.030399628171428574
ISIC_0159782,0.039898788857142854
ISIC_0179104,0.03708925911428572
ISIC_0189336,0.025116684657142858
ISIC_0159996,0.18144118485714283
ISIC_0184482,0.02696234477142857
ISIC_0192701,0.027789314199999995
ISIC_0164809,0.04027606342857143
ISIC_0187428,0.12728284057142858
ISIC_0193785,0.026669477885714284
ISIC_0166202,0.03689453817142858
ISIC_0189333,0.06464515594285715
ISIC_0199261,0.0275177884
ISIC_0170583,0.025291901942857138
ISIC_0194550,0.023933844342857145
ISIC_0199455,0.027279456885714284
ISIC_0170636,0.030299152399999998
ISIC_0196694,0.03085210545714286
ISIC_0203016,0.028104856714285715
ISIC_0174405,0.04410636217142857
ISIC_0200999,0.04078152188571428
ISIC_0204580,0.03148371468571429
ISIC_0187498,0.03468966708571428
ISIC_0202259,0.028142699742857148
ISIC_0206079,0.026527559057142856
ISIC_0196399,0.04629204814285714
ISIC_0202576,0.02542954688571428
ISIC_0213974,0.026338785400000002
ISIC_0202023,0.025645406114285712
ISIC_0204275,0.026704291371428573
ISIC_0215054,0.024148373
ISIC_0204994,0.18053197342857144
ISIC_0205127,0.028387063257142856
ISIC_0215112,0.025862794114285714
