image_name,target
ISIC_0052060,0.00849519413895905
ISIC_0052349,0.006607398041523992
ISIC_0058510,0.006596916931448504
ISIC_0073313,0.006826728361193091
ISIC_0073502,0.008081939071416855
ISIC_0074618,0.025674523413181306
ISIC_0076801,0.10174474790692328
ISIC_0077586,0.018686432763934138
ISIC_0082004,0.0433695338666439
ISIC_0082785,0.0072640994330868125
ISIC_0085332,0.005547549785114825
ISIC_0087243,0.004274405050819042
ISIC_0088167,0.01659235768020153
ISIC_0089356,0.0036220465684891675
ISIC_0090283,0.13458119928836823
ISIC_0092481,0.019538407959043977
ISIC_0095455,0.008317369699943811
ISIC_0095790,0.004291144845774397
ISIC_0097719,0.18247821033000944
ISIC_0099348,0.14379748851060867
ISIC_0101040,0.010201733373105527
ISIC_0101383,0.007419791282154619
ISIC_0105104,0.34144517183303835
ISIC_0108196,0.007257430069148541
ISIC_0112420,0.9210294008255006
ISIC_0114232,0.008681511515169403
ISIC_0115798,0.013008007127791644
ISIC_0116844,0.010280732606770471
ISIC_0126432,0.006762222107499837
ISIC_0131485,0.004377938051766251
ISIC_0131912,0.006866179348435253
ISIC_0131978,0.0058719624590594325
ISIC_0139322,0.04847013466060161
ISIC_0142066,0.02659055627882481
ISIC_0143109,0.03271020539104938
ISIC_0148210,0.10168218165636062
ISIC_0148937,0.05996440872550011
ISIC_0150213,0.02604682371020317
ISIC_0152553,0.004444769544579685
ISIC_0153127,0.01356844138354063
ISIC_0154289,0.015251960605382918
ISIC_0155813,0.229920856654644
ISIC_0155983,0.49296823143959045
ISIC_0157088,0.011399382539093495
ISIC_0158761,0.004649394209263846
ISIC_0161963,0.08399765267968179
ISIC_0165178,0.0878204382956028
ISIC_0165230,0.050486563146114355
ISIC_0165615,0.004714207751385402
ISIC_0165617,0.08888024315238
ISIC_0165674,0.007734255428658799
ISIC_0165928,0.06470943614840509
ISIC_0166561,0.005433388878009282
ISIC_0168125,0.03520457427948714
ISIC_0169378,0.07231132686138153
ISIC_0169575,0.003844651801045984
ISIC_0169906,0.6616433382034302
ISIC_0171865,0.26009072959423063
ISIC_0172678,0.005522548806038686
