image_name,target,pred,fold
ISIC_2637011,0,0.027686395,0
ISIC_0076262,0,0.013160673,0
ISIC_0074268,0,0.013855869,0
ISIC_0015719,0,0.017960392,0
ISIC_0082543,0,0.012154506,0
ISIC_0075663,0,0.020995004,0
ISIC_0068279,0,0.013272844,0
ISIC_0089401,0,0.013954648,0
ISIC_0076742,0,0.01436346,0
ISIC_0075914,0,0.014202044,0
ISIC_0091559,0,0.013915032,0
ISIC_0083035,0,0.010190332,0
ISIC_0078703,0,0.018516261,0
ISIC_0096328,0,0.012733473,0
ISIC_0085172,0,0.013675123,0
ISIC_0092726,0,0.013685969,0
ISIC_0097499,0,0.014598494,0
ISIC_0089738,0,0.059461158,0
ISIC_0147869,0,0.01398771,0
ISIC_0150975,0,0.04009232,0
ISIC_0092870,0,0.10666696,0
ISIC_0148677,0,0.015228329,0
ISIC_0158127,0,0.013326453,0
ISIC_0094775,0,0.013168411,0
ISIC_0149568,1,0.011048998,0
ISIC_0160270,0,0.014425842,0
ISIC_0097997,0,0.045051042,0
ISIC_0153549,0,0.0068536415,0
ISIC_0163812,0,0.0110931415,0
ISIC_0103298,0,0.010831414,0
ISIC_0154870,0,0.014150939,0
ISIC_0165945,0,0.061658688,0
ISIC_0109869,0,0.01582562,0
ISIC_0156772,0,0.048946965,0
ISIC_0185547,0,0.023059754,0
ISIC_0151200,0,0.061574407,0
ISIC_0164603,0,0.0116855875,0
ISIC_0186437,0,0.013911366,0
ISIC_0154338,0,0.016177172,0
ISIC_0170696,0,0.0065823128,0
ISIC_0186501,0,0.0541328,0
ISIC_0155012,0,0.08133151,0
ISIC_0179056,0,0.023523966,0
ISIC_0188955,0,0.0315102,0
ISIC_0159782,0,0.028331013,0
ISIC_0179104,0,0.029073661,0
ISIC_0189336,0,0.020071711,0
ISIC_0159996,0,0.1004829,0
ISIC_0184482,0,0.022998715,0
ISIC_0192701,0,0.009594102,0
ISIC_0164809,0,0.019590328,0
ISIC_0187428,0,0.1826659,0
ISIC_0193785,0,0.012028946,0
ISIC_0166202,0,0.077600546,0
ISIC_0189333,0,0.1112978,0
ISIC_0199261,0,0.01693513,0
ISIC_0170583,0,0.011144079,0
ISIC_0194550,0,0.00770204,0
ISIC_0199455,0,0.0154422475,0
ISIC_0170636,0,0.029989628,0
ISIC_0196694,0,0.016431179,0
ISIC_0203016,0,0.011562228,0
ISIC_0174405,0,0.039655812,0
ISIC_0200999,0,0.021231737,0
ISIC_0204580,0,0.061660785,0
ISIC_0187498,0,0.019543953,0
ISIC_0202259,0,0.010405515,0
ISIC_0206079,0,0.012689016,0
ISIC_0196399,0,0.026020754,0
ISIC_0202576,0,0.009569542,0
ISIC_0213974,0,0.014718531,0
ISIC_0202023,0,0.011323225,0
ISIC_0204275,0,0.018617054,0
ISIC_0215054,0,0.015328101,0
