image_name,target,pred,fold
ISIC_2637011,0,0.05835693,0
ISIC_0076262,0,0.045115083,0
ISIC_0074268,0,0.023906682,0
ISIC_0015719,0,0.020537978,0
ISIC_0082543,0,0.018691909,0
ISIC_0075663,0,0.024228014,0
ISIC_0068279,0,0.026431838,0
ISIC_0089401,0,0.03207139,0
ISIC_0076742,0,0.022217447,0
ISIC_0075914,0,0.03980609,0
ISIC_0091559,0,0.035227984,0
ISIC_0083035,0,0.015797911,0
ISIC_0078703,0,0.020705279,0
ISIC_0096328,0,0.02909108,0
ISIC_0085172,0,0.025018306,0
ISIC_0092726,0,0.036960416,0
ISIC_0097499,0,0.024773456,0
ISIC_0089738,0,0.06144046,0
ISIC_0147869,0,0.036688443,0
ISIC_0150975,0,0.07348087,0
ISIC_0092870,0,0.19683371,0
ISIC_0148677,0,0.02345182,0
ISIC_0158127,0,0.016681163,0
ISIC_0094775,0,0.027200164,0
ISIC_0149568,1,0.05301308,0
ISIC_0160270,0,0.023024736,0
ISIC_0097997,0,0.044854287,0
ISIC_0153549,0,0.03680207,0
ISIC_0163812,0,0.031245599,0
ISIC_0103298,0,0.027159853,0
ISIC_0154870,0,0.026512573,0
ISIC_0165945,0,0.05880214,0
ISIC_0109869,0,0.029889664,0
ISIC_0156772,0,0.06513496,0
ISIC_0185547,0,0.0141604915,0
ISIC_0151200,0,0.04568839,0
ISIC_0164603,0,0.03482684,0
ISIC_0186437,0,0.012348663,0
ISIC_0154338,0,0.03219049,0
ISIC_0170696,0,0.16883418,0
ISIC_0186501,0,0.05067049,0
ISIC_0155012,0,0.18083414,0
ISIC_0179056,0,0.025288712,0
ISIC_0188955,0,0.03120009,0
ISIC_0159782,0,0.041466676,0
ISIC_0179104,0,0.06765266,0
ISIC_0189336,0,0.017452622,0
ISIC_0159996,0,0.23313701,0
ISIC_0184482,0,0.02496051,0
ISIC_0192701,0,0.029924475,0
ISIC_0164809,0,0.20510481,0
ISIC_0187428,0,0.037256878,0
ISIC_0193785,0,0.023016294,0
ISIC_0166202,0,0.3825952,0
ISIC_0189333,0,0.16583224,0
ISIC_0199261,0,0.022649294,0
ISIC_0170583,0,0.044336203,0
ISIC_0194550,0,0.031830374,0
ISIC_0199455,0,0.017689846,0
ISIC_0170636,0,0.028053807,0
ISIC_0196694,0,0.03592988,0
ISIC_0203016,0,0.026403988,0
ISIC_0174405,0,0.117467985,0
ISIC_0200999,0,0.05923038,0
ISIC_0204580,0,0.082291625,0
ISIC_0187498,0,0.029814044,0
ISIC_0202259,0,0.022354176,0
ISIC_0206079,0,0.013831798,0
ISIC_0196399,0,0.3606583,0
ISIC_0202576,0,0.01994198,0
ISIC_0213974,0,0.021289393,0
ISIC_0202023,0,0.027665047,0
ISIC_0204275,0,0.01899024,0
ISIC_0215054,0,0.10343452,0
ISIC_0204994,0,0.15650758,0
ISIC_0205127,0,0.043753244,0
ISIC_0215112,0,0.020651503,0
