image_name,target,pred,fold
ISIC_2637011,0,0.028053224,0
ISIC_0076262,0,0.02864972,0
ISIC_0074268,0,0.020379154,0
ISIC_0015719,0,0.022612136,0
ISIC_0082543,0,0.02318968,0
ISIC_0075663,0,0.029793488,0
ISIC_0068279,0,0.04906545,0
ISIC_0089401,0,0.019694475,0
ISIC_0076742,0,0.029711815,0
ISIC_0075914,0,0.03767713,0
ISIC_0091559,0,0.023481198,0
ISIC_0083035,0,0.029379148,0
ISIC_0078703,0,0.023852043,0
ISIC_0096328,0,0.024801273,0
ISIC_0085172,0,0.021990096,0
ISIC_0092726,0,0.029127805,0
ISIC_0097499,0,0.019698119,0
ISIC_0089738,0,0.027568359,0
ISIC_0147869,0,0.0217965,0
ISIC_0150975,0,0.08683919,0
ISIC_0092870,0,0.17705917,0
ISIC_0148677,0,0.024159353,0
ISIC_0158127,0,0.021865148,0
ISIC_0094775,0,0.022626586,0
ISIC_0149568,1,0.025962848,0
ISIC_0160270,0,0.02364807,0
ISIC_0097997,0,0.03630444,0
ISIC_0153549,0,0.02930051,0
ISIC_0163812,0,0.03205371,0
ISIC_0103298,0,0.021141278,0
ISIC_0154870,0,0.021340288,0
ISIC_0165945,0,0.037778117,0
ISIC_0109869,0,0.030272,0
ISIC_0156772,0,0.050514948,0
ISIC_0185547,0,0.022837717,0
ISIC_0151200,0,0.078751534,0
ISIC_0164603,0,0.045483485,0
ISIC_0186437,0,0.022823328,0
ISIC_0154338,0,0.024291748,0
ISIC_0170696,0,0.031394053,0
ISIC_0186501,0,0.026409144,0
ISIC_0155012,0,0.034556802,0
ISIC_0179056,0,0.027095633,0
ISIC_0188955,0,0.03201745,0
ISIC_0159782,0,0.030429326,0
ISIC_0179104,0,0.03334181,0
ISIC_0189336,0,0.023233032,0
ISIC_0159996,0,0.12819697,0
ISIC_0184482,0,0.024481066,0
ISIC_0192701,0,0.02380017,0
ISIC_0164809,0,0.084260106,0
ISIC_0187428,0,0.046582635,0
ISIC_0193785,0,0.021535736,0
ISIC_0166202,0,0.15948401,0
ISIC_0189333,0,0.115993336,0
ISIC_0199261,0,0.02264711,0
ISIC_0170583,0,0.027865147,0
ISIC_0194550,0,0.026693396,0
ISIC_0199455,0,0.036658734,0
ISIC_0170636,0,0.025115995,0
ISIC_0196694,0,0.03591384,0
ISIC_0203016,0,0.024042116,0
ISIC_0174405,0,0.06695488,0
ISIC_0200999,0,0.055479858,0
ISIC_0204580,0,0.055561446,0
ISIC_0187498,0,0.027721833,0
ISIC_0202259,0,0.023598073,0
ISIC_0206079,0,0.022069596,0
ISIC_0196399,0,0.03740389,0
ISIC_0202576,0,0.02004662,0
ISIC_0213974,0,0.023880308,0
ISIC_0202023,0,0.026898853,0
ISIC_0204275,0,0.023062617,0
ISIC_0215054,0,0.06384135,0
ISIC_0204994,0,0.34615895,0
ISIC_0205127,0,0.028383596,0
ISIC_0215112,0,0.031783234,0
ISIC_0214186,0,0.023129167,0
ISIC_0215966,0,0.05588291,0
ISIC_0216690,0,0.021117056,0
ISIC_0219450,0,0.04899596,0
ISIC_0220649,0,0.08217694,0
ISIC_0217267,0,0.020356083,0
ISIC_0224300,0,0.1109596,0
ISIC_0225245,0,0.029490652,0
ISIC_0218575,0,0.02354127,0
ISIC_0228497,0,0.023154939,0
ISIC_0229459,0,0.023676582,0
ISIC_0219948,0,0.025455136,0
ISIC_0229265,0,0.02863154,0
ISIC_0229832,0,0.029134883,0
