image_name,target,pred,fold
ISIC_2637011,0,0.06392079,0
ISIC_0076262,0,0.053252548,0
ISIC_0074268,0,0.020642148,0
ISIC_0015719,0,0.040630847,0
ISIC_0082543,0,0.021780023,0
ISIC_0075663,0,0.0343777,0
ISIC_0068279,0,0.060191233,0
ISIC_0089401,0,0.021528691,0
ISIC_0076742,0,0.033162326,0
ISIC_0075914,0,0.037252672,0
ISIC_0091559,0,0.02561755,0
ISIC_0083035,0,0.028701555,0
ISIC_0078703,0,0.02054284,0
ISIC_0096328,0,0.021358937,0
ISIC_0085172,0,0.024661195,0
ISIC_0092726,0,0.08184949,0
ISIC_0097499,0,0.026026782,0
ISIC_0089738,0,0.041789174,0
ISIC_0147869,0,0.025598368,0
ISIC_0150975,0,0.115001716,0
ISIC_0092870,0,0.30484998,0
ISIC_0148677,0,0.019321408,0
ISIC_0158127,0,0.040865023,0
ISIC_0094775,0,0.031011526,0
ISIC_0149568,1,0.14653905,0
ISIC_0160270,0,0.02438943,0
ISIC_0097997,0,0.05528892,0
ISIC_0153549,0,0.08244642,0
ISIC_0163812,0,0.054330587,0
ISIC_0103298,0,0.022762232,0
ISIC_0154870,0,0.02666315,0
ISIC_0165945,0,0.0413511,0
ISIC_0109869,0,0.024142835,0
ISIC_0156772,0,0.16004907,0
ISIC_0185547,0,0.030224279,0
ISIC_0151200,0,0.0874961,0
ISIC_0164603,0,0.056912262,0
ISIC_0186437,0,0.023127267,0
ISIC_0154338,0,0.035023134,0
ISIC_0170696,0,0.044557627,0
ISIC_0186501,0,0.034060687,0
ISIC_0155012,0,0.05084246,0
ISIC_0179056,0,0.07418956,0
ISIC_0188955,0,0.036933802,0
ISIC_0159782,0,0.044202097,0
ISIC_0179104,0,0.083103575,0
ISIC_0189336,0,0.024738425,0
ISIC_0159996,0,0.3644902,0
ISIC_0184482,0,0.018364413,0
ISIC_0192701,0,0.028171007,0
ISIC_0164809,0,0.17423785,0
ISIC_0187428,0,0.12127705,0
ISIC_0193785,0,0.031035792,0
ISIC_0166202,0,0.07064678,0
ISIC_0189333,0,0.1542646,0
ISIC_0199261,0,0.023800392,0
ISIC_0170583,0,0.05966517,0
ISIC_0194550,0,0.041150324,0
ISIC_0199455,0,0.041386288,0
ISIC_0170636,0,0.030039273,0
ISIC_0196694,0,0.06273037,0
ISIC_0203016,0,0.026892055,0
ISIC_0174405,0,0.10344963,0
ISIC_0200999,0,0.08995445,0
ISIC_0204580,0,0.12403417,0
ISIC_0187498,0,0.03982571,0
ISIC_0202259,0,0.025081731,0
ISIC_0206079,0,0.035573687,0
ISIC_0196399,0,0.09586879,0
ISIC_0202576,0,0.02215366,0
ISIC_0213974,0,0.024072763,0
ISIC_0202023,0,0.02691161,0
ISIC_0204275,0,0.024618104,0
ISIC_0215054,0,0.15667312,0
ISIC_0204994,0,0.16048537,0
ISIC_0205127,0,0.039869852,0
ISIC_0215112,0,0.03148303,0
ISIC_0214186,0,0.026758676,0
ISIC_0215966,0,0.06737922,0
ISIC_0216690,0,0.024373146,0
ISIC_0219450,0,0.15896814,0
ISIC_0220649,0,0.12363629,0
ISIC_0217267,0,0.019974342,0
ISIC_0224300,0,0.14264224,0
ISIC_0225245,0,0.040356882,0
ISIC_0218575,0,0.019184846,0
ISIC_0228497,0,0.022316482,0
ISIC_0229459,0,0.044992946,0
ISIC_0219948,0,0.02884585,0
ISIC_0229265,0,0.044460766,0
ISIC_0229832,0,0.06964589,0
ISIC_0222150,0,0.041709848,0
ISIC_0229871,0,0.033843055,0
ISIC_0232963,0,0.028682033,0
ISIC_0224919,0,0.04781708,0
ISIC_0232785,0,0.11681624,0
ISIC_0233487,0,0.05219497,0
ISIC_0231167,0,0.023537457,0
ISIC_0236531,0,0.106889226,0
ISIC_0234146,0,0.0378761,0
ISIC_0232101,1,0.12274764,0
ISIC_0238711,0,0.023764003,0
ISIC_0236261,0,0.055769414,0
ISIC_0234248,0,0.024487717,0
ISIC_0238824,0,0.039316047,0
ISIC_0237721,0,0.056867067,0
ISIC_0239843,0,0.31842238,0
ISIC_0238940,0,0.031881254,0
ISIC_0238871,0,0.023096977,0
ISIC_0242433,0,0.043605916,0
ISIC_0243683,0,0.24812648,0
ISIC_0239597,0,0.43343475,0
ISIC_0243849,0,0.03255264,0
ISIC_0250842,0,0.053799834,0
ISIC_0248321,0,0.10205908,0
ISIC_0248114,0,0.2947105,0
ISIC_0251149,0,0.07817642,0
ISIC_0248628,0,0.03663176,0
ISIC_0248521,0,0.025265608,0
ISIC_0252448,0,0.039098043,0
ISIC_0248936,0,0.02619343,0
ISIC_0253367,0,0.038504593,0
ISIC_0253516,0,0.032527715,0
ISIC_0250064,0,0.035269387,0
ISIC_0254517,0,0.059837095,0
ISIC_0256926,0,0.032510858,0
ISIC_0252649,0,0.04429141,0
ISIC_0258806,0,0.03407994,0
ISIC_0262276,0,0.07915565,0
ISIC_0254698,0,0.041120756,0
ISIC_0294170,0,0.118761346,0
ISIC_0271408,0,0.03531237,0
ISIC_0255914,0,0.10155351,0
ISIC_0298274,0,0.11830813,0
ISIC_0273664,0,0.05452713,0
ISIC_0258061,0,0.23140469,0
ISIC_0299504,0,0.054053385,0
ISIC_0278346,0,0.055318475,0
ISIC_0258821,0,0.022821847,0
ISIC_0301191,0,0.027997801,0
ISIC_0279526,0,0.089066505,0
ISIC_0262401,0,0.027019875,0
ISIC_0302804,0,0.03294403,0
ISIC_0286360,1,0.14669617,0
ISIC_0267054,0,0.02122345,0
ISIC_0305679,0,0.03165027,0
ISIC_0290881,0,0.08164483,0
ISIC_0268187,0,0.026660576,0
ISIC_0307377,0,0.055528793,0
ISIC_0293607,0,0.06403411,0
ISIC_0268633,0,0.05631172,0
ISIC_0315525,0,0.027121913,0
ISIC_0294733,0,0.025668029,0
ISIC_0270289,0,0.027293358,0
ISIC_0316826,0,0.09196073,0
ISIC_0294910,0,0.02356892,0
ISIC_0275984,0,0.23959255,0
ISIC_0322340,0,0.061955065,0
ISIC_0297186,0,0.035908587,0
ISIC_0278126,0,0.025993705,0
ISIC_0322967,0,0.04631878,0
ISIC_0300915,0,0.06915171,0
ISIC_0278130,0,0.025535714,0
ISIC_0325416,0,0.11647563,0
ISIC_0301931,0,0.07939056,0
ISIC_0280208,0,0.04518966,0
ISIC_0326523,0,0.2969436,0
ISIC_0308722,0,0.06644804,0
ISIC_0281291,0,0.024850585,0
ISIC_0334227,0,0.020205935,0
ISIC_0317589,0,0.0712279,0
ISIC_0281658,0,0.06592327,0
ISIC_0335396,0,0.02149954,0
ISIC_0334024,0,0.04803795,0
ISIC_0284422,0,0.049918488,0
ISIC_0337631,1,0.16054459,0
ISIC_0339930,0,0.032249745,0
ISIC_0286750,0,0.022442136,0
ISIC_0338377,0,0.026925405,0
ISIC_0341663,0,0.04958933,0
ISIC_0295178,0,0.05241655,0
ISIC_0338712,0,0.07180624,0
ISIC_0342557,0,0.039594334,0
ISIC_0304703,0,0.022825748,0
ISIC_0354589,0,0.029653624,0
ISIC_0342587,0,0.0427695,0
ISIC_0308133,0,0.07414714,0
ISIC_0357043,0,0.11991878,0
ISIC_0344052,0,0.09884095,0
ISIC_0311112,0,0.022809464,0
ISIC_0358071,0,0.043016877,0
ISIC_0347824,0,0.0824963,0
ISIC_0311369,0,0.026724389,0
ISIC_0364478,0,0.07613328,0
ISIC_0349484,0,0.04064473,0
ISIC_0313422,0,0.023566687,0
ISIC_0379979,0,0.031112155,0
ISIC_0349996,0,0.023126284,0
ISIC_0313507,0,0.04167513,0
ISIC_0380954,0,0.030480687,0
ISIC_0350472,0,0.022737917,0
ISIC_0322004,0,0.021184107,0
ISIC_0395456,0,0.13463438,0
