image_name,target
ISIC_0052060,0.020312443748116495
ISIC_0052349,0.017291349731385706
ISIC_0058510,0.014072214998304845
ISIC_0073313,0.011365213617682456
ISIC_0073502,0.03907521925866604
ISIC_0074618,0.028796630352735518
ISIC_0076801,0.024913044646382335
ISIC_0077586,0.04494198337197304
ISIC_0082004,0.06481902301311493
ISIC_0082785,0.01847304403781891
ISIC_0085332,0.01863832473754883
ISIC_0087243,0.0075893111526966085
ISIC_0088167,0.015573540143668655
ISIC_0089356,0.010888541862368583
ISIC_0090283,0.12323622107505798
ISIC_0092481,0.021197707578539848
ISIC_0095455,0.01927868016064167
ISIC_0095790,0.013029871508479118
ISIC_0097719,0.11020760834217072
ISIC_0099348,0.12050507962703705
ISIC_0101040,0.023792852833867076
ISIC_0101383,0.017461088113486768
ISIC_0105104,0.08369793593883515
ISIC_0108196,0.011049419362097978
ISIC_0112420,0.48032042384147644
ISIC_0114232,0.01866711005568504
ISIC_0115798,0.022522842697799205
ISIC_0116844,0.02185853011906147
ISIC_0126432,0.020885125920176505
ISIC_0131485,0.01269345823675394
ISIC_0131912,0.01827319636940956
ISIC_0131978,0.016644239053130148
ISIC_0139322,0.029138573631644245
ISIC_0142066,0.030186158418655393
ISIC_0143109,0.025239679589867593
ISIC_0148210,0.051658578962087635
ISIC_0148937,0.05429157465696334
ISIC_0150213,0.03100709319114685
ISIC_0152553,0.007375748921185732
ISIC_0153127,0.01861246321350336
ISIC_0154289,0.024021044373512268
ISIC_0155813,0.11220933347940446
ISIC_0155983,0.2596118152141571
ISIC_0157088,0.018763543106615543
ISIC_0158761,0.01168661154806614
ISIC_0161963,0.041463371366262436
ISIC_0165178,0.03200336545705795
ISIC_0165230,0.032417281344532964
ISIC_0165615,0.017533322237432005
ISIC_0165617,0.029197987541556357
ISIC_0165674,0.02400319054722786
ISIC_0165928,0.03444321490824223
ISIC_0166561,0.010901942290365696
ISIC_0168125,0.014231607504189015
ISIC_0169378,0.024651036411523816
ISIC_0169575,0.01734595075249672
ISIC_0169906,0.20640059709548952
ISIC_0171865,0.06344594806432724
ISIC_0172678,0.007934733293950558
ISIC_0174800,0.047335981577634814
ISIC_0175014,0.02576348073780537
ISIC_0175798,0.07902355715632439
ISIC_0176152,0.053177014365792266
ISIC_0177083,0.023505381494760516
ISIC_0178235,0.12686287313699723
ISIC_0178258,0.040089063718914984
ISIC_0178428,0.05011036694049835
ISIC_0178741,0.058775768429040906
ISIC_0180057,0.020715772733092306
ISIC_0182213,0.23134686052799225
ISIC_0183334,0.01760591324418783
ISIC_0183449,0.09776855036616326
ISIC_0183658,0.013562863320112226
ISIC_0183771,0.03857067972421646
ISIC_0186715,0.06822028532624244
ISIC_0187786,0.021026237308979033
ISIC_0188485,0.02335184365510941
ISIC_0191895,0.06818567365407945
ISIC_0192184,0.03361728638410569
ISIC_0192807,0.010292049311101437
ISIC_0193289,0.41046643257141113
ISIC_0194115,0.024249935522675514
ISIC_0195744,0.035476339608430864
ISIC_0195995,0.013759094662964346
ISIC_0196159,0.04308108240365982
ISIC_0196622,0.009224036429077386
ISIC_0196807,0.05727106444537639
ISIC_0197182,0.015359703637659549
ISIC_0197440,0.08180929124355316
ISIC_0197860,0.03971293084323406
ISIC_0198376,0.007792678102850914
ISIC_0198622,0.009462044294923545
ISIC_0199195,0.023698195070028308
ISIC_0199718,0.026483161747455596
ISIC_0199780,0.014100167155265807
ISIC_0200120,0.12523292154073715
ISIC_0204399,0.010294101759791374
ISIC_0204875,0.01421921271830797
ISIC_0205627,0.024814086407423018
ISIC_0206261,0.01581463683396578
ISIC_0206934,0.024925601854920387
ISIC_0207197,0.052386119961738586
ISIC_0208233,0.2996801435947418
ISIC_0209640,0.013235681876540183
ISIC_0210915,0.026457611471414566
ISIC_0212435,0.0164978064596653
ISIC_0212468,0.015222315117716788
