image_name,target,pred,fold
ISIC_2637011,0,0.018716043,0
ISIC_0076262,0,0.025360279,0
ISIC_0074268,0,0.024038129,0
ISIC_0015719,0,0.020293953,0
ISIC_0082543,0,0.02042489,0
ISIC_0075663,0,0.02170589,0
ISIC_0068279,0,0.023358606,0
ISIC_0089401,0,0.026865028,0
ISIC_0076742,0,0.031153796,0
ISIC_0075914,0,0.027412934,0
ISIC_0091559,0,0.026229847,0
ISIC_0083035,0,0.022182329,0
ISIC_0078703,0,0.019812305,0
ISIC_0096328,0,0.02111597,0
ISIC_0085172,0,0.024991607,0
ISIC_0092726,0,0.023926485,0
ISIC_0097499,0,0.025283117,0
ISIC_0089738,0,0.062385276,0
ISIC_0147869,0,0.023178989,0
ISIC_0150975,0,0.1824728,0
ISIC_0092870,0,0.048354767,0
ISIC_0148677,0,0.022467824,0
ISIC_0158127,0,0.028730232,0
ISIC_0094775,0,0.02838539,0
ISIC_0149568,1,0.034948558,0
ISIC_0160270,0,0.02036705,0
ISIC_0097997,0,0.031654067,0
ISIC_0153549,0,0.030257534,0
ISIC_0163812,0,0.062546656,0
ISIC_0103298,0,0.020655895,0
ISIC_0154870,0,0.022843463,0
ISIC_0165945,0,0.026179599,0
ISIC_0109869,0,0.021844901,0
ISIC_0156772,0,0.09801828,0
ISIC_0185547,0,0.016168041,0
ISIC_0151200,0,0.06430824,0
ISIC_0164603,0,0.019765131,0
ISIC_0186437,0,0.030774174,0
ISIC_0154338,0,0.025427537,0
ISIC_0170696,0,0.027423883,0
ISIC_0186501,0,0.02999305,0
ISIC_0155012,0,0.023399508,0
ISIC_0179056,0,0.11366048,0
ISIC_0188955,0,0.030032253,0
ISIC_0159782,0,0.03163335,0
ISIC_0179104,0,0.024508404,0
ISIC_0189336,0,0.024495425,0
ISIC_0159996,0,0.09320747,0
ISIC_0184482,0,0.017265117,0
ISIC_0192701,0,0.01944567,0
ISIC_0164809,0,0.074947566,0
ISIC_0187428,0,0.041242,0
ISIC_0193785,0,0.03196001,0
ISIC_0166202,0,0.15748754,0
ISIC_0189333,0,0.062121928,0
ISIC_0199261,0,0.019361477,0
ISIC_0170583,0,0.05637352,0
ISIC_0194550,0,0.029908447,0
ISIC_0199455,0,0.027387155,0
ISIC_0170636,0,0.01712669,0
ISIC_0196694,0,0.03318035,0
ISIC_0203016,0,0.023237588,0
ISIC_0174405,0,0.065816194,0
ISIC_0200999,0,0.037995927,0
ISIC_0204580,0,0.034539387,0
ISIC_0187498,0,0.04645716,0
ISIC_0202259,0,0.018422632,0
ISIC_0206079,0,0.019096496,0
ISIC_0196399,0,0.32343987,0
ISIC_0202576,0,0.02315318,0
ISIC_0213974,0,0.019469582,0
ISIC_0202023,0,0.022225903,0
ISIC_0204275,0,0.026325582,0
ISIC_0215054,0,0.13832447,0
ISIC_0204994,0,0.053611588,0
ISIC_0205127,0,0.03854927,0
ISIC_0215112,0,0.037681535,0
ISIC_0214186,0,0.025685377,0
ISIC_0215966,0,0.1775391,0
ISIC_0216690,0,0.024325365,0
ISIC_0219450,0,0.070286326,0
ISIC_0220649,0,0.04355515,0
ISIC_0217267,0,0.014298984,0
ISIC_0224300,0,0.053288337,0
ISIC_0225245,0,0.020990657,0
ISIC_0218575,0,0.020768715,0
ISIC_0228497,0,0.023318706,0
ISIC_0229459,0,0.023094922,0
ISIC_0219948,0,0.022748172,0
ISIC_0229265,0,0.031752113,0
ISIC_0229832,0,0.023389924,0
ISIC_0222150,0,0.028705223,0
ISIC_0229871,0,0.017715817,0
ISIC_0232963,0,0.015617257,0
ISIC_0224919,0,0.024534134,0
ISIC_0232785,0,0.03845208,0
ISIC_0233487,0,0.01232455,0
ISIC_0231167,0,0.026246566,0
ISIC_0236531,0,0.041780505,0
ISIC_0234146,0,0.01957202,0
ISIC_0232101,1,0.10008454,0
ISIC_0238711,0,0.026936537,0
ISIC_0236261,0,0.022403013,0
ISIC_0234248,0,0.01730591,0
ISIC_0238824,0,0.032450642,0
ISIC_0237721,0,0.056346416,0
ISIC_0239843,0,0.12596412,0
ISIC_0238940,0,0.021694606,0
ISIC_0238871,0,0.020177502,0
ISIC_0242433,0,0.026425714,0
ISIC_0243683,0,0.2701105,0
ISIC_0239597,0,0.041282997,0
ISIC_0243849,0,0.025259448,0
ISIC_0250842,0,0.025816703,0
ISIC_0248321,0,0.08417985,0
ISIC_0248114,0,0.16689907,0
ISIC_0251149,0,0.07164834,0
ISIC_0248628,0,0.047147688,0
ISIC_0248521,0,0.023053067,0
ISIC_0252448,0,0.035583723,0
ISIC_0248936,0,0.026045127,0
ISIC_0253367,0,0.039419692,0
ISIC_0253516,0,0.028797008,0
ISIC_0250064,0,0.034725156,0
ISIC_0254517,0,0.06327755,0
ISIC_0256926,0,0.037964895,0
ISIC_0252649,0,0.074567385,0
ISIC_0258806,0,0.030990364,0
ISIC_0262276,0,0.17580584,0
ISIC_0254698,0,0.026715003,0
ISIC_0294170,0,0.09760565,0
ISIC_0271408,0,0.024272718,0
ISIC_0255914,0,0.02981207,0
ISIC_0298274,0,0.07669606,0
ISIC_0273664,0,0.034015343,0
ISIC_0258061,0,0.06173141,0
ISIC_0299504,0,0.030178847,0
ISIC_0278346,0,0.031233428,0
ISIC_0258821,0,0.021146191,0
ISIC_0301191,0,0.024700303,0
ISIC_0279526,0,0.054847516,0
ISIC_0262401,0,0.026125131,0
ISIC_0302804,0,0.028660202,0
ISIC_0286360,1,0.03706588,0
ISIC_0267054,0,0.021246495,0
ISIC_0305679,0,0.03687457,0
ISIC_0290881,0,0.02850166,0
ISIC_0268187,0,0.02393986,0
ISIC_0307377,0,0.023904884,0
ISIC_0293607,0,0.040186282,0
ISIC_0268633,0,0.03649933,0
ISIC_0315525,0,0.037420906,0
ISIC_0294733,0,0.019519413,0
ISIC_0270289,0,0.02326592,0
ISIC_0316826,0,0.15236336,0
ISIC_0294910,0,0.018072713,0
ISIC_0275984,0,0.32337192,0
ISIC_0322340,0,0.076480374,0
ISIC_0297186,0,0.021745574,0
ISIC_0278126,0,0.01821795,0
ISIC_0322967,0,0.031067234,0
ISIC_0300915,0,0.037892286,0
ISIC_0278130,0,0.027389657,0
ISIC_0325416,0,0.060677256,0
ISIC_0301931,0,0.029207855,0
ISIC_0280208,0,0.03187075,0
ISIC_0326523,0,0.09218085,0
ISIC_0308722,0,0.14614087,0
ISIC_0281291,0,0.032346446,0
ISIC_0334227,0,0.01701712,0
ISIC_0317589,0,0.052876104,0
ISIC_0281658,0,0.035970077,0
ISIC_0335396,0,0.021013988,0
ISIC_0334024,0,0.028743546,0
ISIC_0284422,0,0.022030925,0
ISIC_0337631,1,0.14747137,0
ISIC_0339930,0,0.024805866,0
ISIC_0286750,0,0.02398888,0
ISIC_0338377,0,0.029046394,0
ISIC_0341663,0,0.029491864,0
ISIC_0295178,0,0.039605323,0
ISIC_0338712,0,0.056881372,0
ISIC_0342557,0,0.035590906,0
ISIC_0304703,0,0.027698588,0
ISIC_0354589,0,0.023475314,0
ISIC_0342587,0,0.035970125,0
ISIC_0308133,0,0.036769412,0
ISIC_0357043,0,0.03568781,0
ISIC_0344052,0,0.018821765,0
ISIC_0311112,0,0.021723567,0
ISIC_0358071,0,0.03376822,0
ISIC_0347824,0,0.07137478,0
ISIC_0311369,0,0.027344657,0
ISIC_0364478,0,0.055601273,0
ISIC_0349484,0,0.015434623,0
ISIC_0313422,0,0.021159736,0
ISIC_0379979,0,0.017499786,0
ISIC_0349996,0,0.020155037,0
ISIC_0313507,0,0.023772378,0
ISIC_0380954,0,0.023153508,0
ISIC_0350472,0,0.022331642,0
ISIC_0322004,0,0.021517087,0
ISIC_0395456,0,0.056037344,0
ISIC_0357231,0,0.025498873,0
ISIC_0324600,0,0.04228332,0
ISIC_0412659,0,0.026878566,0
ISIC_0359307,0,0.1807509,0
ISIC_0325664,0,0.032379303,0
ISIC_0422061,0,0.025113879,0
ISIC_0367913,0,0.04542248,0
ISIC_0332865,0,0.026230691,0
ISIC_0423312,0,0.024120372,0
ISIC_0375073,0,0.019671785,0
ISIC_0339773,0,0.030406129,0
ISIC_0427209,0,0.02914263,0
ISIC_0377420,0,0.027170891,0
ISIC_0355920,0,0.02570395,0
ISIC_0430356,0,0.028540822,0
ISIC_0384214,0,0.05310011,0
ISIC_0361149,0,0.02196729,0
ISIC_0434114,0,0.043539222,0
ISIC_0385609,0,0.015902197,0
ISIC_0370132,0,0.03543342,0
ISIC_0435434,0,0.09471131,0
ISIC_0389955,0,0.035355728,0
ISIC_0381169,0,0.042375777,0
ISIC_0439726,0,0.024363674,0
ISIC_0395933,0,0.022410668,0
ISIC_0384200,0,0.023027247,0
ISIC_0442837,0,0.029957162,0
ISIC_0398069,0,0.02326898,0
ISIC_0386664,0,0.033925287,0
ISIC_0455456,0,0.22342943,0
ISIC_0400685,0,0.026994472,0
ISIC_0398140,0,0.03377872,0
ISIC_0455687,0,0.023310421,0
ISIC_0403893,0,0.02906934,0
ISIC_0399416,0,0.05113462,0
ISIC_0456905,0,0.06073242,0
ISIC_0411688,0,0.053306643,0
ISIC_0404809,0,0.029513419,0
ISIC_0465385,0,0.024162276,0
ISIC_0426592,0,0.021129398,0
ISIC_0405554,0,0.038388267,0
ISIC_0465476,0,0.019790636,0
ISIC_0430837,0,0.0269318,0
ISIC_0407040,0,0.020688277,0
ISIC_0468433,0,0.018783147,0
ISIC_0430904,0,0.024703415,0
