image_name,target,pred,fold
ISIC_2637011,0,0.023825511,0
ISIC_0076262,0,0.029706027,0
ISIC_0074268,0,0.019162025,0
ISIC_0015719,0,0.019348262,0
ISIC_0082543,0,0.019182775,0
ISIC_0075663,0,0.0204124,0
ISIC_0068279,0,0.03277942,0
ISIC_0089401,0,0.017567063,0
ISIC_0076742,0,0.0193205,0
ISIC_0075914,0,0.02056105,0
ISIC_0091559,0,0.019898163,0
ISIC_0083035,0,0.020850329,0
ISIC_0078703,0,0.018535715,0
ISIC_0096328,0,0.020688435,0
ISIC_0085172,0,0.018065432,0
ISIC_0092726,0,0.020813927,0
ISIC_0097499,0,0.020941535,0
ISIC_0089738,0,0.02496999,0
ISIC_0147869,0,0.018651128,0
ISIC_0150975,0,0.062145796,0
ISIC_0092870,0,0.09852474,0
ISIC_0148677,0,0.017258042,0
ISIC_0158127,0,0.020811085,0
ISIC_0094775,0,0.024135308,0
ISIC_0149568,1,0.020022742,0
ISIC_0160270,0,0.018262843,0
ISIC_0097997,0,0.04927131,0
ISIC_0153549,0,0.052201442,0
ISIC_0163812,0,0.041273642,0
ISIC_0103298,0,0.019957718,0
ISIC_0154870,0,0.020420246,0
ISIC_0165945,0,0.030148026,0
ISIC_0109869,0,0.018396482,0
ISIC_0156772,0,0.03440702,0
ISIC_0185547,0,0.019250965,0
ISIC_0151200,0,0.062716454,0
ISIC_0164603,0,0.061862912,0
ISIC_0186437,0,0.020889109,0
ISIC_0154338,0,0.033495463,0
ISIC_0170696,0,0.028187832,0
ISIC_0186501,0,0.021822235,0
ISIC_0155012,0,0.036844242,0
ISIC_0179056,0,0.017817391,0
ISIC_0188955,0,0.03331438,0
ISIC_0159782,0,0.040609717,0
ISIC_0179104,0,0.031239623,0
ISIC_0189336,0,0.017966466,0
ISIC_0159996,0,0.067634724,0
ISIC_0184482,0,0.022569645,0
ISIC_0192701,0,0.01977006,0
ISIC_0164809,0,0.026118299,0
ISIC_0187428,0,0.057700213,0
ISIC_0193785,0,0.020703014,0
ISIC_0166202,0,0.10087447,0
ISIC_0189333,0,0.14331496,0
ISIC_0199261,0,0.019208435,0
ISIC_0170583,0,0.028319262,0
ISIC_0194550,0,0.021951456,0
ISIC_0199455,0,0.022467203,0
ISIC_0170636,0,0.022661915,0
ISIC_0196694,0,0.02393553,0
ISIC_0203016,0,0.02473773,0
ISIC_0174405,0,0.069278486,0
ISIC_0200999,0,0.04198809,0
ISIC_0204580,0,0.036073316,0
ISIC_0187498,0,0.04378086,0
ISIC_0202259,0,0.019584296,0
ISIC_0206079,0,0.021355595,0
ISIC_0196399,0,0.03983812,0
ISIC_0202576,0,0.017503016,0
ISIC_0213974,0,0.025204074,0
ISIC_0202023,0,0.019883852,0
ISIC_0204275,0,0.020680878,0
ISIC_0215054,0,0.13864869,0
ISIC_0204994,0,0.33645508,0
ISIC_0205127,0,0.022977298,0
ISIC_0215112,0,0.033893507,0
ISIC_0214186,0,0.020049969,0
ISIC_0215966,0,0.09866747,0
ISIC_0216690,0,0.02277634,0
ISIC_0219450,0,0.0736173,0
ISIC_0220649,0,0.038508408,0
