image_name,target,pred,fold
ISIC_2637011,0,0.03305342,0
ISIC_0076262,0,0.026530288,0
ISIC_0074268,0,0.025549455,0
ISIC_0015719,0,0.025288515,0
ISIC_0082543,0,0.028448904,0
ISIC_0075663,0,0.028313136,0
ISIC_0068279,0,0.037157394,0
ISIC_0089401,0,0.025656663,0
ISIC_0076742,0,0.02978899,0
ISIC_0075914,0,0.03163584,0
ISIC_0091559,0,0.02689724,0
ISIC_0083035,0,0.02553838,0
ISIC_0078703,0,0.024913682,0
ISIC_0096328,0,0.03021739,0
ISIC_0085172,0,0.030252643,0
ISIC_0092726,0,0.030500323,0
ISIC_0097499,0,0.029326903,0
ISIC_0089738,0,0.043656353,0
ISIC_0147869,0,0.027453095,0
ISIC_0150975,0,0.06591793,0
ISIC_0092870,0,0.11251471,0
ISIC_0148677,0,0.023979338,0
ISIC_0158127,0,0.027867489,0
ISIC_0094775,0,0.027458638,0
ISIC_0149568,1,0.024704246,0
ISIC_0160270,0,0.026247282,0
ISIC_0097997,0,0.03320752,0
ISIC_0153549,0,0.04332853,0
ISIC_0163812,0,0.043072287,0
ISIC_0103298,0,0.025768913,0
ISIC_0154870,0,0.02223716,0
ISIC_0165945,0,0.03301903,0
ISIC_0109869,0,0.0300817,0
ISIC_0156772,0,0.049316205,0
ISIC_0185547,0,0.02477738,0
ISIC_0151200,0,0.036820564,0
ISIC_0164603,0,0.036636263,0
ISIC_0186437,0,0.026095537,0
ISIC_0154338,0,0.03092925,0
ISIC_0170696,0,0.04073739,0
ISIC_0186501,0,0.028417306,0
ISIC_0155012,0,0.031837285,0
ISIC_0179056,0,0.032857034,0
ISIC_0188955,0,0.03300605,0
ISIC_0159782,0,0.034746416,0
ISIC_0179104,0,0.03536373,0
ISIC_0189336,0,0.028553687,0
ISIC_0159996,0,0.07079241,0
ISIC_0184482,0,0.022162857,0
ISIC_0192701,0,0.027689243,0
ISIC_0164809,0,0.19333424,0
ISIC_0187428,0,0.041362967,0
ISIC_0193785,0,0.026794529,0
ISIC_0166202,0,0.071508296,0
ISIC_0189333,0,0.1171396,0
ISIC_0199261,0,0.023437893,0
ISIC_0170583,0,0.034765813,0
ISIC_0194550,0,0.029173536,0
ISIC_0199455,0,0.030005293,0
ISIC_0170636,0,0.026628004,0
ISIC_0196694,0,0.034847155,0
ISIC_0203016,0,0.027124224,0
ISIC_0174405,0,0.0688188,0
ISIC_0200999,0,0.045604635,0
ISIC_0204580,0,0.04123243,0
ISIC_0187498,0,0.031486467,0
ISIC_0202259,0,0.026210891,0
ISIC_0206079,0,0.024892433,0
ISIC_0196399,0,0.068481535,0
ISIC_0202576,0,0.024465794,0
ISIC_0213974,0,0.025471829,0
ISIC_0202023,0,0.027510516,0
ISIC_0204275,0,0.028126646,0
ISIC_0215054,0,0.06970104,0
ISIC_0204994,0,0.18126832,0
ISIC_0205127,0,0.026734466,0
ISIC_0215112,0,0.030470358,0
ISIC_0214186,0,0.027093865,0
ISIC_0215966,0,0.041552536,0
ISIC_0216690,0,0.024620604,0
ISIC_0219450,0,0.042837348,0
ISIC_0220649,0,0.047453426,0
ISIC_0217267,0,0.020327346,0
ISIC_0224300,0,0.05964264,0
ISIC_0225245,0,0.02712269,0
ISIC_0218575,0,0.02716849,0
ISIC_0228497,0,0.027812278,0
ISIC_0229459,0,0.027024804,0
ISIC_0219948,0,0.029791785,0
ISIC_0229265,0,0.034567174,0
ISIC_0229832,0,0.027201682,0
ISIC_0222150,0,0.03154262,0
ISIC_0229871,0,0.028277254,0
ISIC_0232963,0,0.022962792,0
ISIC_0224919,0,0.032547656,0
ISIC_0232785,0,0.05908228,0
ISIC_0233487,0,0.038782515,0
