image_name,target,pred,fold
ISIC_2637011,0,0.25722805,0
ISIC_0076262,0,0.032039683,0
ISIC_0074268,0,0.008989353,0
ISIC_0015719,0,0.0098285405,0
ISIC_0082543,0,0.028086923,0
ISIC_0075663,0,0.026488634,0
ISIC_0068279,0,0.028327145,0
ISIC_0089401,0,0.018002348,0
ISIC_0076742,0,0.014744856,0
ISIC_0075914,0,0.07308251,0
ISIC_0091559,0,0.022625906,0
ISIC_0083035,0,0.014995852,0
ISIC_0078703,0,0.025073018,0
ISIC_0096328,0,0.3853792,0
ISIC_0085172,0,0.011480432,0
ISIC_0092726,0,0.031166667,0
ISIC_0097499,0,0.010633842,0
ISIC_0089738,0,0.34034503,0
ISIC_0147869,0,0.018003006,0
ISIC_0150975,0,0.27327862,0
ISIC_0092870,0,0.37226573,0
ISIC_0148677,0,0.02782426,0
ISIC_0158127,0,0.014007179,0
ISIC_0094775,0,0.21801369,0
ISIC_0149568,1,0.015162901,0
ISIC_0160270,0,0.020541796,0
ISIC_0097997,0,0.036958497,0
ISIC_0153549,0,0.024156934,0
ISIC_0163812,0,0.10921864,0
ISIC_0103298,0,0.0111684445,0
ISIC_0154870,0,0.015230968,0
ISIC_0165945,0,0.104914844,0
ISIC_0109869,0,0.008578769,0
ISIC_0156772,0,0.09479894,0
ISIC_0185547,0,0.01771469,0
ISIC_0151200,0,0.076104775,0
ISIC_0164603,0,0.021338554,0
ISIC_0186437,0,0.025818255,0
ISIC_0154338,0,0.020405708,0
ISIC_0170696,0,0.28934228,0
ISIC_0186501,0,0.046663456,0
ISIC_0155012,0,0.399904,0
ISIC_0179056,0,0.038764816,0
ISIC_0188955,0,0.04954156,0
ISIC_0159782,0,0.026434865,0
ISIC_0179104,0,0.17201802,0
ISIC_0189336,0,0.015345891,0
ISIC_0159996,0,0.43601826,0
ISIC_0184482,0,0.5676942,0
ISIC_0192701,0,0.022730682,0
ISIC_0164809,0,0.10144836,0
ISIC_0187428,0,0.64159197,0
ISIC_0193785,0,0.027753223,0
ISIC_0166202,0,0.06329909,0
ISIC_0189333,0,0.5589902,0
ISIC_0199261,0,0.013487247,0
ISIC_0170583,0,0.03403198,0
ISIC_0194550,0,0.025741056,0
ISIC_0199455,0,0.038639847,0
ISIC_0170636,0,0.03594007,0
ISIC_0196694,0,0.023500303,0
ISIC_0203016,0,0.23178841,0
ISIC_0174405,0,0.07294808,0
ISIC_0200999,0,0.32270858,0
ISIC_0204580,0,0.07395081,0
ISIC_0187498,0,0.022824368,0
ISIC_0202259,0,0.06794713,0
ISIC_0206079,0,0.018307675,0
ISIC_0196399,0,0.047871396,0
ISIC_0202576,0,0.016269052,0
ISIC_0213974,0,0.017766165,0
ISIC_0202023,0,0.016815946,0
ISIC_0204275,0,0.018166728,0
ISIC_0215054,0,0.030110609,0
ISIC_0204994,0,0.44065508,0
ISIC_0205127,0,0.03435852,0
ISIC_0215112,0,0.020617157,0
ISIC_0214186,0,0.021245036,0
ISIC_0215966,0,0.03486513,0
ISIC_0216690,0,0.011262531,0
ISIC_0219450,0,0.029847926,0
ISIC_0220649,0,0.37539947,0
ISIC_0217267,0,0.0150187295,0
ISIC_0224300,0,0.23102921,0
ISIC_0225245,0,0.16762513,0
ISIC_0218575,0,0.013448623,0
ISIC_0228497,0,0.016086355,0
ISIC_0229459,0,0.14451864,0
ISIC_0219948,0,0.017203474,0
ISIC_0229265,0,0.022483245,0
ISIC_0229832,0,0.025324818,0
ISIC_0222150,0,0.011231408,0
ISIC_0229871,0,0.01759772,0
ISIC_0232963,0,0.016614448,0
ISIC_0224919,0,0.021699026,0
ISIC_0232785,0,0.0129012875,0
ISIC_0233487,0,0.037794363,0
ISIC_0231167,0,0.012938806,0
ISIC_0236531,0,0.1675643,0
ISIC_0234146,0,0.024809528,0
ISIC_0232101,1,0.30660945,0
ISIC_0238711,0,0.022541901,0
ISIC_0236261,0,0.030596206,0
ISIC_0234248,0,0.07155416,0
ISIC_0238824,0,0.026105557,0
ISIC_0237721,0,0.008764597,0
ISIC_0239843,0,0.1014052,0
ISIC_0238940,0,0.02281587,0
ISIC_0238871,0,0.01912937,0
ISIC_0242433,0,0.021755133,0
ISIC_0243683,0,0.1345214,0
ISIC_0239597,0,0.28193763,0
ISIC_0243849,0,0.036085516,0
ISIC_0250842,0,0.017441504,0
ISIC_0248321,0,0.10432814,0
ISIC_0248114,0,0.4806078,0
ISIC_0251149,0,0.03508722,0
ISIC_0248628,0,0.032608036,0
ISIC_0248521,0,0.030475747,0
ISIC_0252448,0,0.13373105,0
ISIC_0248936,0,0.011588397,0
ISIC_0253367,0,0.057534024,0
ISIC_0253516,0,0.06507786,0
ISIC_0250064,0,0.03945928,0
ISIC_0254517,0,0.1907082,0
ISIC_0256926,0,0.0360148,0
ISIC_0252649,0,0.08359976,0
ISIC_0258806,0,0.013444181,0
ISIC_0262276,0,0.15314536,0
ISIC_0254698,0,0.021950416,0
ISIC_0294170,0,0.16572647,0
ISIC_0271408,0,0.0146384705,0
ISIC_0255914,0,0.023546686,0
ISIC_0298274,0,0.3000305,0
ISIC_0273664,0,0.06517851,0
